BINARY is decimal Datatype
BINARY is NCIT_C39796 Class
BINARY SubClassOf NCIT_C39796 SCDO_0006339
BINARY is NCIT_C40438 Class
BINARY SubClassOf NCIT_C40438 SCDO_0000953
BINARY is NCIT_C40978 Class
BINARY SubClassOf NCIT_C40978 NCIT_C19332
BINARY is NCIT_C42559 Class
BINARY SubClassOf NCIT_C42559 UO_0000005
BINARY is NCIT_C43646 Class
BINARY SubClassOf NCIT_C43646 SCDO_0001000
BINARY is NCIT_C48660 Class
BINARY SubClassOf NCIT_C48660 NCIT_C91106
BINARY is NCIT_C49674 Class
BINARY SubClassOf NCIT_C49674 UO_0000280
BINARY is NCIT_C50474 Class
BINARY SubClassOf NCIT_C50474 HP_0002086
BINARY is NCIT_C50767 Class
BINARY SubClassOf NCIT_C50767 HP_0002086
BINARY is NCIT_C50791 Class
BINARY SubClassOf NCIT_C50791 IDO_0000586,
BINARY SubClassOf NCIT_C50791 SCDO_1110663_some_SCDO_1000145,
BINARY SubClassOf NCIT_C50791 SCDO_1110663_some_SCDO_1000148,
BINARY SubClassOf NCIT_C50791 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf NCIT_C50791 SCDO_1110663_some_SCDO_1000150,
BINARY SubClassOf NCIT_C50791 SCDO_1110663_some_SCDO_1000151,
BINARY SubClassOf NCIT_C50791 SCDO_1110663_some_SCDO_1000152
BINARY is NCIT_C51677 Class
BINARY is NCIT_C51773 Class
BINARY SubClassOf NCIT_C51773 NCIT_C91106
BINARY is NCIT_C51774 Class
BINARY SubClassOf NCIT_C51774 NCIT_C91106
BINARY is NCIT_C51775 Class
BINARY SubClassOf NCIT_C51775 NCIT_C91106
BINARY is NCIT_C51776 Class
BINARY SubClassOf NCIT_C51776 NCIT_C91106
BINARY is NCIT_C519 Class
BINARY SubClassOf NCIT_C519 NCIT_C258
BINARY is NCIT_C51993 Class
BINARY SubClassOf NCIT_C51993 SCDO_0000930
BINARY is NCIT_C561 Class
BINARY SubClassOf NCIT_C561 CHEBI_35493
BINARY is NCIT_C61797 Class
BINARY SubClassOf NCIT_C61797 CHEBI_23888
BINARY is NCIT_C62005 Class
BINARY SubClassOf NCIT_C62005 CHEBI_23888,
BINARY SubClassOf NCIT_C62005 SCDO_0001133,
BINARY SubClassOf NCIT_C62005 SCDO_1000018_some_SCDO_0000228,
BINARY SubClassOf NCIT_C62005 SCDO_1110663_some_SCDO_1000146,
BINARY SubClassOf NCIT_C62005 SCDO_1110663_some_SCDO_1000149
BINARY is NCIT_C62200 Class
BINARY SubClassOf NCIT_C62200 IDOMAL_50000026
BINARY is NCIT_C63547 Class
BINARY SubClassOf NCIT_C63547 SCDO_0004061
BINARY is NCIT_C64387 Class
BINARY SubClassOf NCIT_C64387 UO_0000051
BINARY is NCIT_C67376 Class
BINARY SubClassOf NCIT_C67376 UO_0000051
BINARY is NCIT_C68615 Class
BINARY SubClassOf NCIT_C68615 NCIT_C16495,
BINARY SubClassOf NCIT_C68615 SCDO_1000537
BINARY is NCIT_C69256 Class
BINARY SubClassOf NCIT_C69256 NCIT_C19332,
BINARY SubClassOf NCIT_C69256 SCDO_0300004,
BINARY SubClassOf NCIT_C69256 SCDO_0300005
BINARY is NCIT_C70731 Class
BINARY SubClassOf NCIT_C70731 NCIT_C69256
BINARY is NCIT_C70817 Class
BINARY SubClassOf NCIT_C70817 SCDO_0300005
BINARY is NCIT_C71754 Class
BINARY SubClassOf NCIT_C71754 SCDO_0002125
BINARY is NCIT_C74096 Class
BINARY SubClassOf NCIT_C74096 SCDO_0300005
BINARY is NCIT_C75434 Class
BINARY SubClassOf NCIT_C75434 SCDO_1000105
BINARY is NCIT_C75583 Class
BINARY is NCIT_C78254 Class
BINARY SubClassOf NCIT_C78254 NCIT_C2959
BINARY is NCIT_C78393 Class
BINARY SubClassOf NCIT_C78393 SCDO_0002674
BINARY is NCIT_C78598 Class
BINARY is NCIT_C79903 Class
BINARY is NCIT_C80411 Class
BINARY is NCIT_C81229 Class
BINARY SubClassOf NCIT_C81229 SCDO_0001120
BINARY is NCIT_C81262 Class
BINARY SubClassOf NCIT_C81262 NCIT_C69256
BINARY is NCIT_C83031 Class
BINARY SubClassOf NCIT_C83031 EUPATH_0000310,
BINARY SubClassOf NCIT_C83031 SCDO_1000537
BINARY is NCIT_C84979 Class
BINARY SubClassOf NCIT_C84979 SCDO_1000012
BINARY is NCIT_C84980 Class
BINARY SubClassOf NCIT_C84980 SCDO_1000012
BINARY is NCIT_C84983 Class
BINARY SubClassOf NCIT_C84983 SCDO_1000012
BINARY is NCIT_C85397 Class
BINARY is NCIT_C86008 Class
BINARY SubClassOf NCIT_C86008 NCIT_C16676
BINARY is NCIT_C91105 Class
BINARY SubClassOf NCIT_C91105 SCDO_1000472
BINARY is NCIT_C91106 Class
BINARY SubClassOf NCIT_C91106 SCDO_1000472
BINARY is NCIT_C92853 Class
BINARY SubClassOf NCIT_C92853 HP_0001197
BINARY is NCIT_C93407 Class
BINARY SubClassOf NCIT_C93407 SCDO_0300005
BINARY is NCIT_C95437 Class
BINARY SubClassOf NCIT_C95437 HP_0025031,
BINARY SubClassOf NCIT_C95437 SCDO_1000000
BINARY is NCIT_C95504 Class
BINARY is NCIT_C95534 Class
BINARY SubClassOf NCIT_C95534 SCDO_0000552
BINARY is NCIT_C95535 Class
BINARY SubClassOf NCIT_C95535 SCDO_0000551
BINARY is NCIT_C95536 Class
BINARY SubClassOf NCIT_C95536 SCDO_0000551
BINARY is NCIT_C95539 Class
BINARY SubClassOf NCIT_C95539 SCDO_0007656
BINARY is NCIT_C96239 Class
BINARY is NCIT_C98805 Class
BINARY SubClassOf NCIT_C98805 SCDO_0000753
BINARY is NCIT_C98835 Class
BINARY is NCIT_C99042 Class
BINARY is NCIT_C99063 Class
BINARY is OBI_0000925 Class
BINARY SubClassOf OBI_0000925 SCDO_0000435
BINARY is OBI_0000990 Class
BINARY SubClassOf OBI_0000990 OBI_0400169
BINARY is OBI_0001098 Class
BINARY SubClassOf OBI_0001098 SCDO_0000376,
BINARY SubClassOf OBI_0001098 SCDO_1000191_some_NCIT_C17230
BINARY is OBI_0001138 Class
BINARY SubClassOf OBI_0001138 SCDO_0000376,
BINARY SubClassOf OBI_0001138 SCDO_1000191_some_SCDO_0000217,
BINARY SubClassOf OBI_0001138 SCDO_1000191_some_SCDO_0000963
BINARY is OBI_0002140 Class
BINARY is OBI_0002556 Class
BINARY SubClassOf OBI_0002556 SCDO_1000401
BINARY is OBI_0002557 Class
BINARY SubClassOf OBI_0002557 SCDO_1000401
BINARY is OBI_0400115 Class
BINARY SubClassOf OBI_0400115 SCDO_0000376
BINARY is OBI_0400169 Class
BINARY SubClassOf OBI_0400169 SCDO_0000376
BINARY is OBI_1110053 Class
BINARY SubClassOf OBI_1110053 SCDO_0000267,
BINARY SubClassOf OBI_1110053 SCDO_0000664_some_SCDO_0001252,
BINARY SubClassOf OBI_1110053 SCDO_0000664_some_SCDO_1000017,
BINARY SubClassOf OBI_1110053 SCDO_1110663_some_SCDO_1000145,
BINARY SubClassOf OBI_1110053 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf OBI_1110053 SCDO_1110663_some_SCDO_1000150,
BINARY SubClassOf OBI_1110053 SCDO_1110663_some_SCDO_1000152
BINARY is OGMS_0000023 Class
BINARY SubClassOf OGMS_0000023 SCDO_0001000
BINARY is OGMS_0000028 Class
BINARY SubClassOf OGMS_0000028 OGMS_0000023
BINARY is OGMS_0000046 Class
BINARY SubClassOf OGMS_0000046 SCDO_0000444
BINARY is OGMS_0000047 Class
BINARY SubClassOf OGMS_0000047 DOID_4,
BINARY SubClassOf OGMS_0000047 SCDO_0000444
BINARY is OGMS_0000051 Class
BINARY SubClassOf OGMS_0000051 OGMS_0000047
BINARY is OGMS_0000088 Class
BINARY SubClassOf OGMS_0000088 SCDO_0000738
BINARY is OPMI_0000023 Class
BINARY SubClassOf OPMI_0000023 NCIT_C91106
BINARY is OPMI_0000024 Class
BINARY SubClassOf OPMI_0000024 NCIT_C91106
BINARY is OPMI_0000025 Class
BINARY SubClassOf OPMI_0000025 NCIT_C91106
BINARY is OPMI_0000027 Class
BINARY SubClassOf OPMI_0000027 NCIT_C91106
BINARY is OPMI_0000028 Class
BINARY SubClassOf OPMI_0000028 NCIT_C91106
BINARY is PR_000001318 Class
BINARY SubClassOf PR_000001318 NCIT_C26548
BINARY is SBO_0000316 Class
BINARY SubClassOf SBO_0000316 NCIT_C26548
BINARY is SCDO_0000006 Class
BINARY SubClassOf SCDO_0000006 SCDO_0000900
BINARY is SCDO_0000007 Class
BINARY SubClassOf SCDO_0000007 SCDO_1000060
BINARY is SCDO_0000010 Class
BINARY SubClassOf SCDO_0000010 CHEBI_35493
BINARY is SCDO_0000016 Class
BINARY SubClassOf SCDO_0000016 NCIT_C2959,
BINARY SubClassOf SCDO_0000016 SCDO_0000895
BINARY is SCDO_0000018 Class
BINARY SubClassOf SCDO_0000018 HP_0002086,
BINARY SubClassOf SCDO_0000018 SCDO_1000000
BINARY is SCDO_0000019 Class
BINARY SubClassOf SCDO_0000019 SCDO_0001052
BINARY is SCDO_0000021 Class
BINARY SubClassOf SCDO_0000021 IDO_0000586,
BINARY SubClassOf SCDO_0000021 SCDO_0000663_some_NCIT_C18772,
BINARY SubClassOf SCDO_0000021 SCDO_0000663_some_SCDO_0000217,
BINARY SubClassOf SCDO_0000021 SCDO_0000663_some_SCDO_0000898,
BINARY SubClassOf SCDO_0000021 SCDO_0000664_some_SCDO_0001133,
BINARY SubClassOf SCDO_0000021 SCDO_1110663_some_SCDO_1000146,
BINARY SubClassOf SCDO_0000021 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf SCDO_0000021 SCDO_1110663_some_SCDO_1000150
BINARY is SCDO_0000026 Class
BINARY SubClassOf SCDO_0000026 SCDO_0000760
BINARY is SCDO_0000028 Class
BINARY SubClassOf SCDO_0000028 SCDO_1000093
BINARY is SCDO_0000032 Class
BINARY is SCDO_0000037 Class
BINARY is SCDO_0000038 Class
BINARY SubClassOf SCDO_0000038 SCDO_1000318
BINARY is SCDO_0000042 Class
BINARY SubClassOf SCDO_0000042 NCIT_C35069,
BINARY SubClassOf SCDO_0000042 OGMS_0000051
BINARY is SCDO_0000045 Class
BINARY SubClassOf SCDO_0000045 SCDO_0000067
BINARY is SCDO_0000049 Class
BINARY SubClassOf SCDO_0000049 SCDO_0001133,
BINARY SubClassOf SCDO_0000049 SCDO_1110663_some_SCDO_1000144,
BINARY SubClassOf SCDO_0000049 SCDO_1110663_some_SCDO_1000145,
BINARY SubClassOf SCDO_0000049 SCDO_1110663_some_SCDO_1000146,
BINARY SubClassOf SCDO_0000049 SCDO_1110663_some_SCDO_1000147,
BINARY SubClassOf SCDO_0000049 SCDO_1110663_some_SCDO_1000148,
BINARY SubClassOf SCDO_0000049 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf SCDO_0000049 SCDO_1110663_some_SCDO_1000150,
BINARY SubClassOf SCDO_0000049 SCDO_1110663_some_SCDO_1000151,
BINARY SubClassOf SCDO_0000049 SCDO_1110663_some_SCDO_1000152,
BINARY SubClassOf SCDO_0000049 SCDO_1110663_some_SCDO_1000154
BINARY is SCDO_0000050 Class
BINARY SubClassOf SCDO_0000050 CHEBI_23888,
BINARY SubClassOf SCDO_0000050 SCDO_0001133,
BINARY SubClassOf SCDO_0000050 SCDO_1000018_some_HP_0001342,
BINARY SubClassOf SCDO_0000050 SCDO_1000018_some_HP_0001369,
BINARY SubClassOf SCDO_0000050 SCDO_1000018_some_HP_0001382,
BINARY SubClassOf SCDO_0000050 SCDO_1000018_some_HP_0002653,
BINARY SubClassOf SCDO_0000050 SCDO_1000018_some_HP_0002829,
BINARY SubClassOf SCDO_0000050 SCDO_1000018_some_HP_0003198,
BINARY SubClassOf SCDO_0000050 SCDO_1000018_some_HP_0003302,
BINARY SubClassOf SCDO_0000050 SCDO_1000018_some_HP_0003418,
BINARY SubClassOf SCDO_0000050 SCDO_1000018_some_HP_0004586,
BINARY SubClassOf SCDO_0000050 SCDO_1000018_some_HP_0010885,
BINARY SubClassOf SCDO_0000050 SCDO_1000018_some_HP_0011868,
BINARY SubClassOf SCDO_0000050 SCDO_1000018_some_HP_0030127,
BINARY SubClassOf SCDO_0000050 SCDO_1000018_some_HP_0100774,
BINARY SubClassOf SCDO_0000050 SCDO_1000018_some_SYMP_0019161,
BINARY SubClassOf SCDO_0000050 SCDO_1110663_some_SCDO_1000144,
BINARY SubClassOf SCDO_0000050 SCDO_1110663_some_SCDO_1000145,
BINARY SubClassOf SCDO_0000050 SCDO_1110663_some_SCDO_1000146,
BINARY SubClassOf SCDO_0000050 SCDO_1110663_some_SCDO_1000147,
BINARY SubClassOf SCDO_0000050 SCDO_1110663_some_SCDO_1000148,
BINARY SubClassOf SCDO_0000050 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf SCDO_0000050 SCDO_1110663_some_SCDO_1000150,
BINARY SubClassOf SCDO_0000050 SCDO_1110663_some_SCDO_1000151,
BINARY SubClassOf SCDO_0000050 SCDO_1110663_some_SCDO_1000152,
BINARY SubClassOf SCDO_0000050 SCDO_1110663_some_SCDO_1000154
BINARY is SCDO_0000053 Class
BINARY SubClassOf SCDO_0000053 SCDO_0000028
BINARY is SCDO_0000054 Class
BINARY SubClassOf SCDO_0000054 HP_0000478
BINARY is SCDO_0000055 Class
BINARY SubClassOf SCDO_0000055 SCDO_0000067
BINARY is SCDO_0000056 Class
BINARY SubClassOf SCDO_0000056 NCIT_C16495,
BINARY SubClassOf SCDO_0000056 SCDO_0001090,
BINARY SubClassOf SCDO_0000056 SCDO_1000157,
BINARY SubClassOf SCDO_0000056 SCDO_0001297_some_SCDO_0000304,
BINARY SubClassOf SCDO_0000056 SCDO_0001297_some_SCDO_0000574
BINARY is SCDO_0000057 Class
BINARY is SCDO_0000066 Class
BINARY SubClassOf SCDO_0000066 CHEBI_23888,
BINARY SubClassOf SCDO_0000066 SCDO_0001133,
BINARY SubClassOf SCDO_0000066 SCDO_1000018_some_SCDO_0001073,
BINARY SubClassOf SCDO_0000066 SCDO_1110663_some_SCDO_1000144,
BINARY SubClassOf SCDO_0000066 SCDO_1110663_some_SCDO_1000146,
BINARY SubClassOf SCDO_0000066 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf SCDO_0000066 SCDO_1110663_some_SCDO_1000152
BINARY is SCDO_0000067 Class
BINARY SubClassOf SCDO_0000067 CHEBI_23888,
BINARY SubClassOf SCDO_0000067 SCDO_0001129,
BINARY SubClassOf SCDO_0000067 SCDO_1000018_some_HP_0002076,
BINARY SubClassOf SCDO_0000067 SCDO_1000018_some_HP_0002170,
BINARY SubClassOf SCDO_0000067 SCDO_1000018_some_HP_0100601,
BINARY SubClassOf SCDO_0000067 SCDO_1000018_some_SCDO_0000226
BINARY is SCDO_0000070 Class
BINARY SubClassOf SCDO_0000070 SCDO_0000978
BINARY is SCDO_0000073 Class
BINARY SubClassOf SCDO_0000073 IDOMAL_0000122,
BINARY SubClassOf SCDO_0000073 SCDO_0001129
BINARY is SCDO_0000081 Class
BINARY SubClassOf SCDO_0000081 SCDO_0000947
BINARY is SCDO_0000082 Class
BINARY SubClassOf SCDO_0000082 SCDO_1000032
BINARY is SCDO_0000086 Class
BINARY SubClassOf SCDO_0000086 HP_0002086,
BINARY SubClassOf SCDO_0000086 SCDO_0000954
BINARY is SCDO_0000088 Class
BINARY is SCDO_0000098 Class
BINARY SubClassOf SCDO_0000098 OBI_0000925
BINARY is SCDO_0000102 Class
BINARY SubClassOf SCDO_0000102 SCDO_0000953
BINARY is SCDO_0000104 Class
BINARY SubClassOf SCDO_0000104 SCDO_0001304
BINARY is SCDO_0000106 Class
BINARY SubClassOf SCDO_0000106 SCDO_0000746
BINARY is SCDO_0000111 Class
BINARY SubClassOf SCDO_0000111 NCIT_C35069,
BINARY SubClassOf SCDO_0000111 OGMS_0000051
BINARY is SCDO_0000114 Class
BINARY SubClassOf SCDO_0000114 SCDO_0000551
BINARY is SCDO_0000115 Class
BINARY is SCDO_0000117 Class
BINARY SubClassOf SCDO_0000117 NCIT_C63547
BINARY is SCDO_0000122 Class
BINARY SubClassOf SCDO_0000122 SCDO_0000391
BINARY is SCDO_0000123 Class
BINARY SubClassOf SCDO_0000123 NCIT_C16495
BINARY is SCDO_0000124 Class
BINARY SubClassOf SCDO_0000124 SCDO_0000129
BINARY is SCDO_0000125 Class
BINARY SubClassOf SCDO_0000125 SCDO_0000129
BINARY is SCDO_0000126 Class
BINARY SubClassOf SCDO_0000126 NCIT_C16495
BINARY is SCDO_0000127 Class
BINARY SubClassOf SCDO_0000127 SCDO_0000126
BINARY is SCDO_0000128 Class
BINARY SubClassOf SCDO_0000128 SCDO_0000126
BINARY is SCDO_0000129 Class
BINARY SubClassOf SCDO_0000129 NCIT_C16495
BINARY is SCDO_0000130 Class
BINARY SubClassOf SCDO_0000130 SCDO_0000126
BINARY is SCDO_0000131 Class
BINARY SubClassOf SCDO_0000131 SCDO_0000126
BINARY is SCDO_0000132 Class
BINARY SubClassOf SCDO_0000132 HP_0000478
BINARY is SCDO_0000138 Class
BINARY SubClassOf SCDO_0000138 SCDO_0000147
BINARY is SCDO_0000139 Class
BINARY is SCDO_0000147 Class
BINARY SubClassOf SCDO_0000147 SCDO_0000922,
BINARY SubClassOf SCDO_0000147 SCDO_0001133,
BINARY SubClassOf SCDO_0000147 SCDO_1000018_some_DOID_1584,
BINARY SubClassOf SCDO_0000147 SCDO_1000018_some_EUPATH_0000215,
BINARY SubClassOf SCDO_0000147 SCDO_1000018_some_HP_0000112,
BINARY SubClassOf SCDO_0000147 SCDO_1000018_some_HP_0001789,
BINARY SubClassOf SCDO_0000147 SCDO_1000018_some_HP_0004727,
BINARY SubClassOf SCDO_0000147 SCDO_1000018_some_NCIT_C155310,
BINARY SubClassOf SCDO_0000147 SCDO_1000018_some_NCIT_C155312,
BINARY SubClassOf SCDO_0000147 SCDO_1000018_some_NCIT_C92853,
BINARY SubClassOf SCDO_0000147 SCDO_1000018_some_NCIT_C95504,
BINARY SubClassOf SCDO_0000147 SCDO_1000018_some_NCIT_C98835,
BINARY SubClassOf SCDO_0000147 SCDO_1000018_some_SCDO_0000519,
BINARY SubClassOf SCDO_0000147 SCDO_1000018_some_SCDO_0000530,
BINARY SubClassOf SCDO_0000147 SCDO_1000018_some_SCDO_0000812,
BINARY SubClassOf SCDO_0000147 SCDO_1000018_some_SCDO_0000972,
BINARY SubClassOf SCDO_0000147 SCDO_1000018_some_SCDO_0001064,
BINARY SubClassOf SCDO_0000147 SCDO_1000018_some_SCDO_1000077,
BINARY SubClassOf SCDO_0000147 SCDO_1000018_some_SCDO_1000078,
BINARY SubClassOf SCDO_0000147 SCDO_1110663_some_SCDO_1000144,
BINARY SubClassOf SCDO_0000147 SCDO_1110663_some_SCDO_1000145,
BINARY SubClassOf SCDO_0000147 SCDO_1110663_some_SCDO_1000146,
BINARY SubClassOf SCDO_0000147 SCDO_1110663_some_SCDO_1000147,
BINARY SubClassOf SCDO_0000147 SCDO_1110663_some_SCDO_1000148,
BINARY SubClassOf SCDO_0000147 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf SCDO_0000147 SCDO_1110663_some_SCDO_1000150,
BINARY SubClassOf SCDO_0000147 SCDO_1110663_some_SCDO_1000151,
BINARY SubClassOf SCDO_0000147 SCDO_1110663_some_SCDO_1000152,
BINARY SubClassOf SCDO_0000147 SCDO_1110663_some_SCDO_1000153,
BINARY SubClassOf SCDO_0000147 SCDO_1110663_some_SCDO_1000154
BINARY is SCDO_0000161 Class
BINARY SubClassOf SCDO_0000161 SCDO_0000728,
BINARY SubClassOf SCDO_0000161 SCDO_1000190_some_SCDO_0000420,
BINARY SubClassOf SCDO_0000161 SCDO_1000193_some_SCDO_0000419
BINARY is SCDO_0000163 Class
BINARY SubClassOf SCDO_0000163 SCDO_0000951
BINARY is SCDO_0000164 Class
BINARY SubClassOf SCDO_0000164 SCDO_0000953
BINARY is SCDO_0000165 Class
BINARY SubClassOf SCDO_0000165 CMO_0000094
BINARY is SCDO_0000183 Class
BINARY SubClassOf SCDO_0000183 SCDO_0000376,
BINARY SubClassOf SCDO_0000183 SCDO_1000191_some_SCDO_0000417
BINARY is SCDO_0000189 Class
BINARY SubClassOf SCDO_0000189 SCDO_0000437
BINARY is SCDO_0000190 Class
BINARY SubClassOf SCDO_0000190 SCDO_0000376,
BINARY SubClassOf SCDO_0000190 SCDO_0001150,
BINARY SubClassOf SCDO_0000190 SCDO_1000191_some_NCIT_C80411
BINARY is SCDO_0000191 Class
BINARY SubClassOf SCDO_0000191 SCDO_0000028
BINARY is SCDO_0000217 Class
BINARY is SCDO_0000218 Class
BINARY SubClassOf SCDO_0000218 SCDO_0000953
BINARY is SCDO_0000219 Class
BINARY SubClassOf SCDO_0000219 SCDO_0000305
BINARY is SCDO_0000220 Class
BINARY SubClassOf SCDO_0000220 SCDO_0000953
BINARY is SCDO_0000221 Class
BINARY SubClassOf SCDO_0000221 SCDO_0000951
BINARY is SCDO_0000222 Class
BINARY SubClassOf SCDO_0000222 SCDO_0001129,
BINARY SubClassOf SCDO_0000222 SCDO_1110663_some_SCDO_1000144,
BINARY SubClassOf SCDO_0000222 SCDO_1110663_some_SCDO_1000145,
BINARY SubClassOf SCDO_0000222 SCDO_1110663_some_SCDO_1000146,
BINARY SubClassOf SCDO_0000222 SCDO_1110663_some_SCDO_1000148,
BINARY SubClassOf SCDO_0000222 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf SCDO_0000222 SCDO_1110663_some_SCDO_1000150,
BINARY SubClassOf SCDO_0000222 SCDO_1110663_some_SCDO_1000151,
BINARY SubClassOf SCDO_0000222 SCDO_1110663_some_SCDO_1000152,
BINARY SubClassOf SCDO_0000222 SCDO_1110663_some_SCDO_1000154
BINARY is SCDO_0000225 Class
BINARY SubClassOf SCDO_0000225 NCIT_C2959,
BINARY SubClassOf SCDO_0000225 SCDO_0000895
BINARY is SCDO_0000226 Class
BINARY SubClassOf SCDO_0000226 SCDO_0001334
BINARY is SCDO_0000228 Class
BINARY is SCDO_0000232 Class
BINARY SubClassOf SCDO_0000232 HP_0002086,
BINARY SubClassOf SCDO_0000232 SCDO_0000954,
BINARY SubClassOf SCDO_0000232 SCDO_0001334
BINARY is SCDO_0000234 Class
BINARY SubClassOf SCDO_0000234 SCDO_0001052
BINARY is SCDO_0000235 Class
BINARY SubClassOf SCDO_0000235 SCDO_1000318
BINARY is SCDO_0000236 Class
BINARY SubClassOf SCDO_0000236 SCDO_0000897
BINARY is SCDO_0000245 Class
BINARY SubClassOf SCDO_0000245 SCDO_0000738
BINARY is SCDO_0000246 Class
BINARY SubClassOf SCDO_0000246 SCDO_0000948
BINARY is SCDO_0000251 Class
BINARY is SCDO_0000253 Class
BINARY SubClassOf SCDO_0000253 SCDO_0300004
BINARY is SCDO_0000263 Class
BINARY SubClassOf SCDO_0000263 SCDO_0000437
BINARY is SCDO_0000265 Class
BINARY is SCDO_0000267 Class
BINARY SubClassOf SCDO_0000267 DOID_4,
BINARY SubClassOf SCDO_0000267 OGMS_0000023
BINARY is SCDO_0000268 Class
BINARY SubClassOf SCDO_0000268 SCDO_0000437
BINARY is SCDO_0000271 Class
BINARY SubClassOf SCDO_0000271 SCDO_0001152
BINARY is SCDO_0000276 Class
BINARY SubClassOf SCDO_0000276 HP_0000478
BINARY is SCDO_0000280 Class
BINARY SubClassOf SCDO_0000280 SCDO_0000947
BINARY is SCDO_0000282 Class
BINARY SubClassOf SCDO_0000282 SCDO_0000437
BINARY is SCDO_0000286 Class
BINARY SubClassOf SCDO_0000286 SCDO_0000746
BINARY is SCDO_0000287 Class
BINARY SubClassOf SCDO_0000287 SCDO_0000953
BINARY is SCDO_0000288 Class
BINARY SubClassOf SCDO_0000288 SCDO_0000953
BINARY is SCDO_0000294 Class
BINARY SubClassOf SCDO_0000294 SCDO_0000496,
BINARY SubClassOf SCDO_0000294 SCDO_0000746
BINARY is SCDO_0000295 Class
BINARY SubClassOf SCDO_0000295 SCDO_0000495
BINARY is SCDO_0000297 Class
BINARY SubClassOf SCDO_0000297 SCDO_0000940
BINARY is SCDO_0000298 Class
BINARY SubClassOf SCDO_0000298 SCDO_0000437
BINARY is SCDO_0000299 Class
BINARY SubClassOf SCDO_0000299 NCIT_C17047
BINARY is SCDO_0000301 Class
BINARY SubClassOf SCDO_0000301 SCDO_0001152
BINARY is SCDO_0000304 Class
BINARY SubClassOf SCDO_0000304 NCIT_C25150
BINARY is SCDO_0000305 Class
BINARY SubClassOf SCDO_0000305 NCIT_C16495,
BINARY SubClassOf SCDO_0000305 SCDO_0000414,
BINARY SubClassOf SCDO_0000305 SCDO_0001090,
BINARY SubClassOf SCDO_0000305 SCDO_1000157,
BINARY SubClassOf SCDO_0000305 SCDO_0001297_some_SCDO_0000056,
BINARY SubClassOf SCDO_0000305 SCDO_0001297_some_SCDO_0000304
BINARY is SCDO_0000306 Class
BINARY SubClassOf SCDO_0000306 NCIT_C16495,
BINARY SubClassOf SCDO_0000306 SCDO_0001090,
BINARY SubClassOf SCDO_0000306 SCDO_1000157,
BINARY SubClassOf SCDO_0000306 SCDO_0001297_some_SCDO_0000304
BINARY is SCDO_0000307 Class
BINARY SubClassOf SCDO_0000307 NCIT_C16495,
BINARY SubClassOf SCDO_0000307 SCDO_0001090,
BINARY SubClassOf SCDO_0000307 SCDO_1000157,
BINARY SubClassOf SCDO_0000307 SCDO_0001297_some_SCDO_0000304
BINARY is SCDO_0000311 Class
BINARY is SCDO_0000316 Class
BINARY is SCDO_0000322 Class
BINARY is SCDO_0000344 Class
BINARY SubClassOf SCDO_0000344 NCIT_C35069
BINARY is SCDO_0000346 Class
BINARY SubClassOf SCDO_0000346 NCIT_C3439
BINARY is SCDO_0000360 Class
BINARY SubClassOf SCDO_0000360 SCDO_0000746,
BINARY SubClassOf SCDO_0000360 SCDO_0000954
BINARY is SCDO_0000365 Class
BINARY SubClassOf SCDO_0000365 SCDO_0000900
BINARY is SCDO_0000376 Class
BINARY SubClassOf SCDO_0000376 SCDO_0000379
BINARY is SCDO_0000379 Class
BINARY SubClassOf SCDO_0000379 SCDO_0001000
BINARY is SCDO_0000380 Class
BINARY SubClassOf SCDO_0000380 CHEBI_35493
BINARY is SCDO_0000382 Class
BINARY SubClassOf SCDO_0000382 SCDO_0000487
BINARY is SCDO_0000384 Class
BINARY SubClassOf SCDO_0000384 CMO_0000094
BINARY is SCDO_0000386 Class
BINARY SubClassOf SCDO_0000386 SCDO_0000495,
BINARY SubClassOf SCDO_0000386 SCDO_0000951
BINARY is SCDO_0000388 Class
BINARY SubClassOf SCDO_0000388 SCDO_0000897
BINARY is SCDO_0000391 Class
BINARY SubClassOf SCDO_0000391 SCDO_0001000
BINARY is SCDO_0000396 Class
BINARY SubClassOf SCDO_0000396 OBI_0001098
BINARY is SCDO_0000397 Class
BINARY SubClassOf SCDO_0000397 SCDO_0000028
BINARY is SCDO_0000398 Class
BINARY SubClassOf SCDO_0000398 SCDO_0000028
BINARY is SCDO_0000399 Class
BINARY SubClassOf SCDO_0000399 SCDO_0000487
BINARY is SCDO_0000400 Class
BINARY SubClassOf SCDO_0000400 SCDO_0000028
BINARY is SCDO_0000401 Class
BINARY SubClassOf SCDO_0000401 SCDO_0000028
BINARY is SCDO_0000410 Class
BINARY SubClassOf SCDO_0000410 SCDO_0000376,
BINARY SubClassOf SCDO_0000410 SCDO_0000474_some_SCDO_0000502
BINARY is SCDO_0000414 Class
BINARY SubClassOf SCDO_0000414 NCIT_C17047
BINARY is SCDO_0000415 Class
