BINARY is FOBI_00422 ObjectProperty
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001261,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001264,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_03301826,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_03306632,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY is FOBI_050089, fobi.#
BINARY is FOBI_050089, FOBI_00422_some_FOBI_0145,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001057,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001138,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001139,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001215,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001261,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001264,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_03301826,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_03306632,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY is FOBI_050089, fobi.#
BINARY is FOBI_050089, FOBI_00422_some_FOBI_0145,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001057,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001138,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001139,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001215,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001261,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001264,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_03301826,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_03306632,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY is FOBI_050096, fobi.#
BINARY is FOBI_050096, FOBI_00422_some_FOBI_0145,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001057,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001138,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001139,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001215,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001261,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001264,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03301826,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03306632,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040037,
BINARY SubClassOf fobi.# FOBI_00422_some_FOBI_0145,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001057,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001138,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001139,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001215,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001261,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001264,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03301826,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03306632,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY is FOBI_050096, fobi.#
BINARY is FOBI_050096, FOBI_00422_some_FOBI_0145,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001057,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001138,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001139,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001215,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001261,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001264,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03301826,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03306632,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040037,
BINARY SubClassOf fobi.# FOBI_00422_some_FOBI_0145,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001057,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001138,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001139,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001215,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001261,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001264,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03301826,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03306632,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040037,
BINARY SubClassOf fobi.# FOBI_00422_some_FOBI_0145,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001057,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001138,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001139,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001215,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001261,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001264,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03301826,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03306632,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040037,
BINARY SubClassOf fobi.# FOBI_00422_some_FOBI_0145,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001057,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001138,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001139,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001215,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001261,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001264,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03301826,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03306632,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040052
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040072
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040072
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040072
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040072
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040106
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040106
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040081
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040081
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040081
BINARY is fobi.# Class
BINARY is FOBI_050094 fobi.#
BINARY is fobi.# Class
BINARY is FOBI_050094 fobi.#
BINARY is fobi.# Class
BINARY is FOBI_050094 fobi.#
BINARY is fobi.# Class
BINARY is FOBI_050094 fobi.#
BINARY is fobi.# Class
BINARY is FOBI_050088, fobi.#
BINARY is FOBI_050088, FOBI_00422_some_FOODON_03311513
BINARY is fobi.# Class
BINARY is FOBI_050088, fobi.#
BINARY is FOBI_050088, FOBI_00422_some_FOODON_03311513
BINARY is fobi.# Class
BINARY is FOBI_050088, fobi.#
BINARY is FOBI_050088, FOBI_00422_some_FOODON_03311513
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040005
BINARY is fobi.# Class
BINARY is FOBI_050085 fobi.#
BINARY is fobi.# Class
BINARY is FOBI_050086 fobi.#
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040005
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040006
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040086
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040055
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040055
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040029
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040085
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040006
BINARY is www.w3.org/2002/07/# Class
BINARY is FOBI_050030,fobi.# CHEBI_90,FOBI_0001,FOBI_01501,fobi.#
BINARY is FOBI_050089,fobi.# FOBI_0001,FOBI_01501,fobi.#
BINARY is FOBI_050089,fobi.# FOBI_0001,FOBI_01501,fobi.#
