BINARY is double Datatype
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_30563)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32234)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_5291)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723499)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723503))
BINARY is DRON_00072248 Class
BINARY SubClassOf DRON_00072248 DRON_00037983
BINARY is DRON_00072255 Class
BINARY SubClassOf DRON_00072255 DRON_00035686
BINARY is DRON_00072256 Class
BINARY SubClassOf DRON_00072256 DRON_00035684
BINARY is DRON_00072257 Class
BINARY SubClassOf DRON_00072257 DRON_00045314
BINARY is DRON_00072259 Class
BINARY SubClassOf DRON_00072259 DRON_00046503,
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_29864)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00020263)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723226)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00837872))
BINARY is DRON_00072279 Class
BINARY SubClassOf DRON_00072279 DRON_00044036
BINARY is DRON_00072280 Class
BINARY SubClassOf DRON_00072280 DRON_00044036
BINARY is DRON_00072287 Class
BINARY SubClassOf DRON_00072287 DRON_00037966
BINARY is DRON_00072290 Class
BINARY SubClassOf DRON_00072290 DRON_00045412
BINARY is DRON_00072291 Class
BINARY SubClassOf DRON_00072291 DRON_00046695
BINARY is DRON_00072292 Class
BINARY SubClassOf DRON_00072292 DRON_00045410
BINARY is DRON_00072293 Class
BINARY SubClassOf DRON_00072293 DRON_00045411
BINARY is DRON_00072294 Class
BINARY SubClassOf DRON_00072294 DRON_00045413
BINARY is DRON_00072295 Class
BINARY SubClassOf DRON_00072295 DRON_00045409
BINARY is DRON_00072296 Class
BINARY SubClassOf DRON_00072296 DRON_00035544,
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32234)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_46793)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_50819)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_53248)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_62968)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00016127)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723226)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723505)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723687))
BINARY is DRON_00072297 Class
BINARY SubClassOf DRON_00072297 DRON_00044846,
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_140618)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_17987)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_41237))
BINARY is DRON_00072298 Class
BINARY SubClassOf DRON_00072298 DRON_00044846
BINARY is DRON_00072299 Class
BINARY SubClassOf DRON_00072299 DRON_00044846
BINARY is DRON_00072300 Class
BINARY SubClassOf DRON_00072300 DRON_00044846
BINARY is DRON_00072301 Class
BINARY SubClassOf DRON_00072301 DRON_00044846
BINARY is DRON_00072302 Class
BINARY SubClassOf DRON_00072302 DRON_00044846
BINARY is DRON_00072305 Class
BINARY SubClassOf DRON_00072305 DRON_00035670
BINARY is DRON_00072309 Class
BINARY SubClassOf DRON_00072309 DRON_00038297
BINARY is DRON_00072311 Class
BINARY SubClassOf DRON_00072311 DRON_00044885
BINARY is DRON_00072336 Class
BINARY SubClassOf DRON_00072336 DRON_00045170
BINARY is DRON_00072365 Class
BINARY SubClassOf DRON_00072365 DRON_00045171
BINARY is DRON_00072366 Class
BINARY SubClassOf DRON_00072366 DRON_00045173
BINARY is DRON_00072404 Class
BINARY SubClassOf DRON_00072404 DRON_00038056
BINARY is DRON_00072406 Class
BINARY SubClassOf DRON_00072406 DRON_00047622
BINARY is DRON_00072412 Class
BINARY SubClassOf DRON_00072412 DRON_00035640
BINARY is DRON_00072424 Class
BINARY SubClassOf DRON_00072424 DRON_00035696
BINARY is DRON_00072451 Class
BINARY SubClassOf DRON_00072451 DRON_00035983
BINARY is DRON_00072456 Class
BINARY SubClassOf DRON_00072456 DRON_00037397
BINARY is DRON_00072460 Class
BINARY SubClassOf DRON_00072460 DRON_00035626
BINARY is DRON_00072476 Class
BINARY SubClassOf DRON_00072476 DRON_00035555,
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_30187)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_30563)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32234)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_53248)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_62968)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723355)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723499)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00724013)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00724019))
BINARY is DRON_00072479 Class
BINARY SubClassOf DRON_00072479 DRON_00045589
BINARY is DRON_00072483 Class
BINARY SubClassOf DRON_00072483 DRON_00045530
BINARY is DRON_00072490 Class
BINARY SubClassOf DRON_00072490 DRON_00045576
BINARY is DRON_00072496 Class
BINARY SubClassOf DRON_00072496 DRON_00035721,
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_17716)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_17992)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_190296)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00017909)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00020263)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723223)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723870)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00837872))
BINARY is DRON_00072497 Class
BINARY SubClassOf DRON_00072497 DRON_00035752
BINARY is DRON_00072506 Class
BINARY SubClassOf DRON_00072506 DRON_00045612,
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_15377)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_29864)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32139))
BINARY is DRON_00072508 Class
BINARY SubClassOf DRON_00072508 DRON_00045613
BINARY is DRON_00072512 Class
BINARY SubClassOf DRON_00072512 DRON_00035776
BINARY is DRON_00072534 Class
BINARY SubClassOf DRON_00072534 DRON_00045649,
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_15377)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_16125)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_16997)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32154)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_53425)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00018231))
BINARY is DRON_00072536 Class
BINARY SubClassOf DRON_00072536 DRON_00046533
BINARY is DRON_00072540 Class
BINARY SubClassOf DRON_00072540 DRON_00063969
BINARY is DRON_00072546 Class
BINARY SubClassOf DRON_00072546 DRON_00035728,
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_62968)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723500))
BINARY is DRON_00072556 Class
BINARY SubClassOf DRON_00072556 DRON_00045475
BINARY is DRON_00072566 Class
BINARY SubClassOf DRON_00072566 DRON_00035765
BINARY is DRON_00072567 Class
BINARY SubClassOf DRON_00072567 DRON_00035765
BINARY is DRON_00072576 Class
BINARY SubClassOf DRON_00072576 DRON_00035786
BINARY is DRON_00072591 Class
BINARY SubClassOf DRON_00072591 DRON_00046776
BINARY is DRON_00072592 Class
BINARY SubClassOf DRON_00072592 DRON_00038386
BINARY is DRON_00072634 Class
BINARY SubClassOf DRON_00072634 DRON_00045719
BINARY is DRON_00072636 Class
BINARY SubClassOf DRON_00072636 DRON_00035829,
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_15377)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32178)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_62968)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723627))
BINARY is DRON_00072640 Class
BINARY SubClassOf DRON_00072640 DRON_00034894
BINARY is DRON_00072641 Class
BINARY SubClassOf DRON_00072641 DRON_00034894,
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_15377)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_16842)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_17754)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32145)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_34247)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00015344)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00017909)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723488)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723519)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00723800)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00724136))
BINARY is DRON_00072644 Class
BINARY SubClassOf DRON_00072644 DRON_00035793
BINARY is DRON_00072648 Class
BINARY SubClassOf DRON_00072648 DRON_00037406
BINARY is DRON_00072657 Class
BINARY SubClassOf DRON_00072657 DRON_00037948
BINARY is DRON_00072658 Class
BINARY SubClassOf DRON_00072658 DRON_00037948,
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_134813)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_17883)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_26710)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32145))
BINARY is DRON_00072663 Class
BINARY SubClassOf DRON_00072663 DRON_00035479
BINARY is DRON_00072674 Class
BINARY SubClassOf DRON_00072674 DRON_00045736
BINARY is DRON_00072675 Class
BINARY SubClassOf DRON_00072675 DRON_00045736
BINARY is DRON_00072676 Class
BINARY SubClassOf DRON_00072676 DRON_00045736
BINARY is DRON_00072677 Class
BINARY SubClassOf DRON_00072677 DRON_00045736
BINARY is DRON_00072678 Class
BINARY SubClassOf DRON_00072678 DRON_00045736
BINARY is DRON_00072692 Class
BINARY SubClassOf DRON_00072692 DRON_00035758
BINARY is DRON_00072703 Class
BINARY SubClassOf DRON_00072703 DRON_00035838
BINARY is DRON_00072704 Class
BINARY SubClassOf DRON_00072704 DRON_00045567,
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_15377)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_17754)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_30911)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_31835)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32063)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_53258)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00018289))
BINARY is DRON_00072731 Class
BINARY SubClassOf DRON_00072731 DRON_00044576
BINARY is DRON_00072736 Class
BINARY SubClassOf DRON_00072736 DRON_00046229
BINARY is DRON_00072740 Class
BINARY SubClassOf DRON_00072740 DRON_00035876
BINARY is DRON_00072762 Class
BINARY SubClassOf DRON_00072762 DRON_00038053,
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32145))
BINARY is DRON_00072763 Class
BINARY SubClassOf DRON_00072763 DRON_00035877,
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_17992)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32234)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_50819)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_5291)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_53248)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00020263)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_DRON_00837872))
BINARY is DRON_00072776 Class
BINARY SubClassOf DRON_00072776 DRON_00046589
BINARY is DRON_00072791 Class
BINARY SubClassOf DRON_00072791 DRON_00054376
BINARY is DRON_00072792 Class
BINARY SubClassOf DRON_00072792 DRON_00054376
BINARY is DRON_00072793 Class
BINARY SubClassOf DRON_00072793 DRON_00054376
BINARY is DRON_00072794 Class
BINARY SubClassOf DRON_00072794 DRON_00054376
BINARY is DRON_00072795 Class
BINARY SubClassOf DRON_00072795 DRON_00054376
BINARY is DRON_00072796 Class
BINARY SubClassOf DRON_00072796 DRON_00054376
BINARY is DRON_00072803 Class
BINARY SubClassOf DRON_00072803 DRON_00035989
BINARY is DRON_00072825 Class
BINARY SubClassOf DRON_00072825 DRON_00046135
BINARY is DRON_00072828 Class
BINARY SubClassOf DRON_00072828 DRON_00046076
BINARY is DRON_00072836 Class
BINARY SubClassOf DRON_00072836 DRON_00035899
BINARY is DRON_00072851 Class
BINARY SubClassOf DRON_00072851 DRON_00045996
BINARY is DRON_00072856 Class
BINARY SubClassOf DRON_00072856 DRON_00045776
BINARY is DRON_00072863 Class
BINARY SubClassOf DRON_00072863 DRON_00035906
BINARY is DRON_00072864 Class
BINARY SubClassOf DRON_00072864 DRON_00035906
BINARY is DRON_00072866 Class
BINARY SubClassOf DRON_00072866 DRON_00053247
BINARY is DRON_00072876 Class
BINARY SubClassOf DRON_00072876 DRON_00046809
BINARY is DRON_00072889 Class
BINARY SubClassOf DRON_00072889 DRON_00046577
BINARY is DRON_00072890 Class
BINARY SubClassOf DRON_00072890 DRON_00035910
BINARY is DRON_00072891 Class
BINARY SubClassOf DRON_00072891 DRON_00037808
BINARY is DRON_00072892 Class
BINARY SubClassOf DRON_00072892 DRON_00037808
BINARY is DRON_00072893 Class
BINARY SubClassOf DRON_00072893 DRON_00037808
BINARY is DRON_00072894 Class
BINARY SubClassOf DRON_00072894 DRON_00037808
BINARY is DRON_00072897 Class
BINARY SubClassOf DRON_00072897 DRON_00046920
BINARY is DRON_00072899 Class
BINARY SubClassOf DRON_00072899 DRON_00046577
BINARY is DRON_00072906 Class
BINARY SubClassOf DRON_00072906 DRON_00047136
BINARY is DRON_00072912 Class
BINARY SubClassOf DRON_00072912 DRON_00038039
BINARY is DRON_00072922 Class
BINARY SubClassOf DRON_00072922 DRON_00034516
BINARY is DRON_00072932 Class
BINARY SubClassOf DRON_00072932 DRON_00034876
BINARY is DRON_00072944 Class
BINARY SubClassOf DRON_00072944 DRON_00035344,
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_17754)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_31835)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32063)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_5291)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_53700))
BINARY is DRON_00072954 Class
BINARY SubClassOf DRON_00072954 DRON_00035921
BINARY is DRON_00072956 Class
BINARY SubClassOf DRON_00072956 DRON_00035917
BINARY is DRON_00072970 Class
BINARY SubClassOf DRON_00072970 DRON_00035970
BINARY is DRON_00072971 Class
BINARY SubClassOf DRON_00072971 DRON_00044936,
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_15377)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_17246)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_26710)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_32145)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_34683)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_37585)),
BINARY is has_proper_part_some www.obofoundry.org/ro/ro.#
BINARY is has_proper_part_some (OBI_0000576_and_(BFO_0000053_some_DRON_00000029)_and_(BFO_0000071_some_CHEBI_53426))
BINARY is DRON_00072972 Class
