BINARY is BFO_0000050 ObjectProperty
BINARY SubClassOf Orphanet_2820 Orphanet_377792,
BINARY SubClassOf Orphanet_2820 Orphanet_557493,
BINARY SubClassOf Orphanet_2820 BFO_0000050_some_Orphanet_100979,
BINARY SubClassOf Orphanet_2820 BFO_0000050_some_Orphanet_90642,
BINARY SubClassOf Orphanet_2820 BFO_0000050_some_Orphanet_93547
BINARY is Orphanet_2821 Class
BINARY SubClassOf Orphanet_2821 Orphanet_377788,
BINARY SubClassOf Orphanet_2821 Orphanet_557493,
BINARY SubClassOf Orphanet_2821 BFO_0000050_some_Orphanet_100979
BINARY is Orphanet_282124 Class
BINARY SubClassOf Orphanet_282124 Orphanet_557492,
BINARY SubClassOf Orphanet_282124 Orphanet_98142
BINARY is Orphanet_282166 Class
BINARY SubClassOf Orphanet_282166 Orphanet_377788,
BINARY SubClassOf Orphanet_282166 Orphanet_557493,
BINARY SubClassOf Orphanet_282166 BFO_0000050_some_Orphanet_280400,
BINARY SubClassOf Orphanet_282166 BFO_0000050_some_Orphanet_306695,
BINARY SubClassOf Orphanet_282166 BFO_0000050_some_Orphanet_307058
BINARY is Orphanet_282196 Class
BINARY SubClassOf Orphanet_282196 Orphanet_101956,
BINARY SubClassOf Orphanet_282196 Orphanet_557492
BINARY is Orphanet_2822 Class
BINARY SubClassOf Orphanet_2822 Orphanet_377788,
BINARY SubClassOf Orphanet_2822 Orphanet_557493,
BINARY SubClassOf Orphanet_2822 BFO_0000050_some_Orphanet_320346,
BINARY SubClassOf Orphanet_2822 BFO_0000050_some_Orphanet_611314
BINARY is Orphanet_2824 Class
BINARY SubClassOf Orphanet_2824 Orphanet_377789,
BINARY SubClassOf Orphanet_2824 Orphanet_557493,
BINARY SubClassOf Orphanet_2824 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2824 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_2825 Class
BINARY SubClassOf Orphanet_2825 Orphanet_377789,
BINARY SubClassOf Orphanet_2825 Orphanet_557493,
BINARY SubClassOf Orphanet_2825 BFO_0000050_some_Orphanet_102285,
BINARY SubClassOf Orphanet_2825 BFO_0000050_some_Orphanet_139039,
BINARY SubClassOf Orphanet_2825 BFO_0000050_some_Orphanet_330206
BINARY is Orphanet_2826 Class
BINARY SubClassOf Orphanet_2826 Orphanet_377788,
BINARY SubClassOf Orphanet_2826 Orphanet_557493,
BINARY SubClassOf Orphanet_2826 BFO_0000050_some_Orphanet_100979
BINARY is Orphanet_2828 Class
BINARY SubClassOf Orphanet_2828 Orphanet_377788,
BINARY SubClassOf Orphanet_2828 Orphanet_557493,
BINARY SubClassOf Orphanet_2828 BFO_0000050_some_Orphanet_182058,
BINARY SubClassOf Orphanet_2828 BFO_0000050_some_Orphanet_306666,
BINARY SubClassOf Orphanet_2828 BFO_0000050_some_Orphanet_307055,
BINARY SubClassOf Orphanet_2828 BFO_0000050_some_Orphanet_448426
BINARY is Orphanet_283 Class
BINARY SubClassOf Orphanet_283 Orphanet_377788,
BINARY SubClassOf Orphanet_283 Orphanet_557493,
BINARY SubClassOf Orphanet_283 BFO_0000050_some_Orphanet_163588
BINARY is Orphanet_2831 Class
BINARY SubClassOf Orphanet_2831 Orphanet_377789,
BINARY SubClassOf Orphanet_2831 Orphanet_557493,
BINARY SubClassOf Orphanet_2831 BFO_0000050_some_Orphanet_93438
BINARY is Orphanet_2832 Class
BINARY SubClassOf Orphanet_2832 Orphanet_377789,
BINARY SubClassOf Orphanet_2832 Orphanet_557493,
BINARY SubClassOf Orphanet_2832 BFO_0000050_some_Orphanet_102285,
BINARY SubClassOf Orphanet_2832 BFO_0000050_some_Orphanet_330206
BINARY is Orphanet_2833 Class
BINARY SubClassOf Orphanet_2833 Orphanet_377788,
BINARY SubClassOf Orphanet_2833 Orphanet_557493,
BINARY SubClassOf Orphanet_2833 BFO_0000050_some_Orphanet_79385
BINARY is Orphanet_2834 Class
BINARY SubClassOf Orphanet_2834 Orphanet_557494,
BINARY SubClassOf Orphanet_2834 BFO_0000050_some_Orphanet_357058
BINARY is Orphanet_2835 Class
BINARY SubClassOf Orphanet_2835 Orphanet_377789,
BINARY SubClassOf Orphanet_2835 Orphanet_557493,
BINARY SubClassOf Orphanet_2835 BFO_0000050_some_Orphanet_102285,
BINARY SubClassOf Orphanet_2835 BFO_0000050_some_Orphanet_330206,
BINARY SubClassOf Orphanet_2835 BFO_0000050_some_Orphanet_79370
BINARY is Orphanet_2836 Class
BINARY SubClassOf Orphanet_2836 Orphanet_377788,
BINARY SubClassOf Orphanet_2836 Orphanet_557493,
BINARY SubClassOf Orphanet_2836 BFO_0000050_some_Orphanet_166463,
BINARY SubClassOf Orphanet_2836 BFO_0000050_some_Orphanet_182070,
BINARY SubClassOf Orphanet_2836 BFO_0000050_some_Orphanet_183500,
BINARY SubClassOf Orphanet_2836 BFO_0000050_some_Orphanet_441434,
BINARY SubClassOf Orphanet_2836 BFO_0000050_some_Orphanet_568047
BINARY is Orphanet_28378 Class
BINARY SubClassOf Orphanet_28378 Orphanet_377788,
BINARY SubClassOf Orphanet_28378 Orphanet_557493,
BINARY SubClassOf Orphanet_28378 BFO_0000050_some_Orphanet_284818,
BINARY SubClassOf Orphanet_28378 BFO_0000050_some_Orphanet_519288,
BINARY SubClassOf Orphanet_28378 BFO_0000050_some_Orphanet_522558,
BINARY SubClassOf Orphanet_28378 BFO_0000050_some_Orphanet_611314,
BINARY SubClassOf Orphanet_28378 BFO_0000050_some_Orphanet_98357
BINARY is Orphanet_2838 Class
BINARY SubClassOf Orphanet_2838 Orphanet_377789,
BINARY SubClassOf Orphanet_2838 Orphanet_557493,
BINARY SubClassOf Orphanet_2838 BFO_0000050_some_Orphanet_90642,
BINARY SubClassOf Orphanet_2838 BFO_0000050_some_Orphanet_93547
BINARY is Orphanet_2839 Class
BINARY SubClassOf Orphanet_2839 Orphanet_377789,
BINARY SubClassOf Orphanet_2839 Orphanet_557493,
BINARY SubClassOf Orphanet_2839 BFO_0000050_some_Orphanet_294955,
BINARY SubClassOf Orphanet_2839 BFO_0000050_some_Orphanet_404574
BINARY is Orphanet_284 Class
BINARY SubClassOf Orphanet_284 Orphanet_377788,
BINARY SubClassOf Orphanet_284 Orphanet_557493,
BINARY SubClassOf Orphanet_284 BFO_0000050_some_Orphanet_163588
BINARY is Orphanet_2840 Class
BINARY SubClassOf Orphanet_2840 Orphanet_377789,
BINARY SubClassOf Orphanet_2840 Orphanet_557493,
BINARY SubClassOf Orphanet_2840 BFO_0000050_some_Orphanet_93454,
BINARY SubClassOf Orphanet_2840 BFO_0000050_some_Orphanet_97120
BINARY is Orphanet_2841 Class
BINARY SubClassOf Orphanet_2841 Orphanet_377788,
BINARY SubClassOf Orphanet_2841 Orphanet_557493,
BINARY SubClassOf Orphanet_2841 BFO_0000050_some_Orphanet_183426,
BINARY SubClassOf Orphanet_2841 BFO_0000050_some_Orphanet_79359
BINARY is Orphanet_284139 Class
BINARY SubClassOf Orphanet_284139 Orphanet_377789,
BINARY SubClassOf Orphanet_284139 Orphanet_557493,
BINARY SubClassOf Orphanet_284139 BFO_0000050_some_Orphanet_139030,
BINARY SubClassOf Orphanet_284139 BFO_0000050_some_Orphanet_309450,
BINARY SubClassOf Orphanet_284139 BFO_0000050_some_Orphanet_371183,
BINARY SubClassOf Orphanet_284139 BFO_0000050_some_Orphanet_371195,
BINARY SubClassOf Orphanet_284139 BFO_0000050_some_Orphanet_93441
BINARY is Orphanet_284149 Class
BINARY SubClassOf Orphanet_284149 Orphanet_377789,
BINARY SubClassOf Orphanet_284149 Orphanet_557493,
BINARY SubClassOf Orphanet_284149 BFO_0000050_some_Orphanet_139042,
BINARY SubClassOf Orphanet_284149 BFO_0000050_some_Orphanet_139393,
BINARY SubClassOf Orphanet_284149 BFO_0000050_some_Orphanet_183580
BINARY is Orphanet_284160 Class
BINARY SubClassOf Orphanet_284160 Orphanet_377789,
BINARY SubClassOf Orphanet_284160 Orphanet_557493,
BINARY SubClassOf Orphanet_284160 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_284160 BFO_0000050_some_Orphanet_262065,
BINARY SubClassOf Orphanet_284160 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_284169 Class
BINARY SubClassOf Orphanet_284169 Orphanet_557494,
BINARY SubClassOf Orphanet_284169 BFO_0000050_some_Orphanet_261938,
BINARY SubClassOf Orphanet_284169 BFO_0000050_some_Orphanet_466943
BINARY is Orphanet_284180 Class
BINARY SubClassOf Orphanet_284180 Orphanet_377789,
BINARY SubClassOf Orphanet_284180 Orphanet_557493,
BINARY SubClassOf Orphanet_284180 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_284180 BFO_0000050_some_Orphanet_263775,
BINARY SubClassOf Orphanet_284180 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_2842 Class
BINARY SubClassOf Orphanet_2842 Orphanet_377791,
BINARY SubClassOf Orphanet_2842 Orphanet_557493,
BINARY SubClassOf Orphanet_2842 BFO_0000050_some_Orphanet_182121
BINARY is Orphanet_284227 Class
BINARY SubClassOf Orphanet_284227 Orphanet_377792,
BINARY SubClassOf Orphanet_284227 Orphanet_557493,
BINARY SubClassOf Orphanet_284227 BFO_0000050_some_Orphanet_182222
BINARY is Orphanet_284232 Class
BINARY SubClassOf Orphanet_284232 Orphanet_377788,
BINARY SubClassOf Orphanet_284232 Orphanet_557493,
BINARY SubClassOf Orphanet_284232 BFO_0000050_some_Orphanet_64746
BINARY is Orphanet_284247 Class
BINARY SubClassOf Orphanet_284247 Orphanet_377789,
BINARY SubClassOf Orphanet_284247 Orphanet_557493,
BINARY SubClassOf Orphanet_284247 BFO_0000050_some_Orphanet_156532,
BINARY SubClassOf Orphanet_284247 BFO_0000050_some_Orphanet_183503,
BINARY SubClassOf Orphanet_284247 BFO_0000050_some_Orphanet_519317,
BINARY SubClassOf Orphanet_284247 BFO_0000050_some_Orphanet_522576,
BINARY SubClassOf Orphanet_284247 BFO_0000050_some_Orphanet_71281
BINARY is Orphanet_284264 Class
BINARY SubClassOf Orphanet_284264 Orphanet_182228,
BINARY SubClassOf Orphanet_284264 Orphanet_557492
BINARY is Orphanet_284271 Class
BINARY SubClassOf Orphanet_284271 Orphanet_377788,
BINARY SubClassOf Orphanet_284271 Orphanet_557493,
BINARY SubClassOf Orphanet_284271 BFO_0000050_some_Orphanet_611314,
BINARY SubClassOf Orphanet_284271 BFO_0000050_some_Orphanet_98099
BINARY is Orphanet_284282 Class
BINARY SubClassOf Orphanet_284282 Orphanet_377788,
BINARY SubClassOf Orphanet_284282 Orphanet_557493,
BINARY SubClassOf Orphanet_284282 BFO_0000050_some_Orphanet_404481
BINARY is Orphanet_284289 Class
BINARY SubClassOf Orphanet_284289 Orphanet_377788,
BINARY SubClassOf Orphanet_284289 Orphanet_557493,
BINARY SubClassOf Orphanet_284289 BFO_0000050_some_Orphanet_1172,
BINARY SubClassOf Orphanet_284289 BFO_0000050_some_Orphanet_611314
BINARY is Orphanet_2843 Class
BINARY SubClassOf Orphanet_2843 Orphanet_377788,
BINARY SubClassOf Orphanet_2843 Orphanet_557493,
BINARY SubClassOf Orphanet_2843 BFO_0000050_some_Orphanet_440701
BINARY is Orphanet_284324 Class
BINARY SubClassOf Orphanet_284324 Orphanet_377788,
BINARY SubClassOf Orphanet_284324 Orphanet_557493,
BINARY SubClassOf Orphanet_284324 BFO_0000050_some_Orphanet_1172
BINARY is Orphanet_284332 Class
BINARY SubClassOf Orphanet_284332 Orphanet_377788,
BINARY SubClassOf Orphanet_284332 Orphanet_557493,
BINARY SubClassOf Orphanet_284332 BFO_0000050_some_Orphanet_1172
BINARY is Orphanet_284339 Class
BINARY SubClassOf Orphanet_284339 Orphanet_377789,
BINARY SubClassOf Orphanet_284339 Orphanet_557493,
BINARY SubClassOf Orphanet_284339 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_284339 BFO_0000050_some_Orphanet_611327,
BINARY SubClassOf Orphanet_284339 BFO_0000050_some_Orphanet_98523
BINARY is Orphanet_284343 Class
BINARY SubClassOf Orphanet_284343 Orphanet_377788,
BINARY SubClassOf Orphanet_284343 Orphanet_557493,
BINARY SubClassOf Orphanet_284343 BFO_0000050_some_Orphanet_140162,
BINARY SubClassOf Orphanet_284343 BFO_0000050_some_Orphanet_64742
BINARY is Orphanet_284362 Class
BINARY SubClassOf Orphanet_284362 Orphanet_557494,
BINARY SubClassOf Orphanet_284362 BFO_0000050_some_Orphanet_64742
BINARY is Orphanet_284385 Class
BINARY SubClassOf Orphanet_284385 Orphanet_101940,
BINARY SubClassOf Orphanet_284385 Orphanet_506210,
BINARY SubClassOf Orphanet_284385 Orphanet_557492
BINARY is Orphanet_284388 Class
BINARY SubClassOf Orphanet_284388 Orphanet_377792,
BINARY SubClassOf Orphanet_284388 Orphanet_557493,
BINARY SubClassOf Orphanet_284388 BFO_0000050_some_Orphanet_98022
BINARY is Orphanet_284395 Class
BINARY SubClassOf Orphanet_284395 Orphanet_377788,
BINARY SubClassOf Orphanet_284395 Orphanet_557493,
BINARY SubClassOf Orphanet_284395 BFO_0000050_some_Orphanet_101945
BINARY is Orphanet_284400 Class
BINARY SubClassOf Orphanet_284400 Orphanet_377788,
BINARY SubClassOf Orphanet_284400 Orphanet_557493,
BINARY SubClassOf Orphanet_284400 BFO_0000050_some_Orphanet_100101,
BINARY SubClassOf Orphanet_284400 BFO_0000050_some_Orphanet_98058
BINARY is Orphanet_284411 Class
BINARY SubClassOf Orphanet_284411 Orphanet_557494,
BINARY SubClassOf Orphanet_284411 BFO_0000050_some_Orphanet_408
BINARY is Orphanet_284414 Class
BINARY SubClassOf Orphanet_284414 Orphanet_557494,
BINARY SubClassOf Orphanet_284414 BFO_0000050_some_Orphanet_408
BINARY is Orphanet_284417 Class
BINARY SubClassOf Orphanet_284417 Orphanet_557494,
BINARY SubClassOf Orphanet_284417 BFO_0000050_some_Orphanet_583595
BINARY is Orphanet_284426 Class
BINARY SubClassOf Orphanet_284426 Orphanet_557494,
BINARY SubClassOf Orphanet_284426 BFO_0000050_some_Orphanet_206959,
BINARY SubClassOf Orphanet_284426 BFO_0000050_some_Orphanet_2364
BINARY is Orphanet_284435 Class
BINARY SubClassOf Orphanet_284435 Orphanet_557494,
BINARY SubClassOf Orphanet_284435 BFO_0000050_some_Orphanet_2364
BINARY is Orphanet_284448 Class
BINARY SubClassOf Orphanet_284448 Orphanet_377788,
BINARY SubClassOf Orphanet_284448 Orphanet_557493,
BINARY SubClassOf Orphanet_284448 BFO_0000050_some_Orphanet_182064
BINARY is Orphanet_284454 Class
BINARY SubClassOf Orphanet_284454 Orphanet_377788,
BINARY SubClassOf Orphanet_284454 Orphanet_557493,
BINARY SubClassOf Orphanet_284454 BFO_0000050_some_Orphanet_519315
BINARY is Orphanet_284460 Class
BINARY SubClassOf Orphanet_284460 Orphanet_377788,
BINARY SubClassOf Orphanet_284460 Orphanet_557493,
BINARY SubClassOf Orphanet_284460 BFO_0000050_some_Orphanet_519315
BINARY is Orphanet_2846 Class
BINARY SubClassOf Orphanet_2846 Orphanet_557492,
BINARY SubClassOf Orphanet_2846 Orphanet_88991
BINARY is Orphanet_2847 Class
BINARY SubClassOf Orphanet_2847 Orphanet_377789,
BINARY SubClassOf Orphanet_2847 Orphanet_557493,
BINARY SubClassOf Orphanet_2847 BFO_0000050_some_Orphanet_108979,
BINARY SubClassOf Orphanet_2847 BFO_0000050_some_Orphanet_183530
BINARY is Orphanet_284786 Class
BINARY SubClassOf Orphanet_284786 Orphanet_207049,
BINARY SubClassOf Orphanet_284786 Orphanet_557492
BINARY is Orphanet_284790 Class
BINARY SubClassOf Orphanet_284790 Orphanet_207049,
BINARY SubClassOf Orphanet_284790 Orphanet_557492
BINARY is Orphanet_2848 Class
BINARY SubClassOf Orphanet_2848 Orphanet_377788,
BINARY SubClassOf Orphanet_2848 Orphanet_557493,
BINARY SubClassOf Orphanet_2848 BFO_0000050_some_Orphanet_182231,
BINARY SubClassOf Orphanet_2848 BFO_0000050_some_Orphanet_271870
BINARY is Orphanet_284804 Class
BINARY SubClassOf Orphanet_284804 Orphanet_352728,
BINARY SubClassOf Orphanet_284804 Orphanet_557492,
BINARY SubClassOf Orphanet_284804 Orphanet_98706
BINARY is Orphanet_284811 Class
BINARY SubClassOf Orphanet_284811 Orphanet_183469,
BINARY SubClassOf Orphanet_284811 Orphanet_557492,
BINARY SubClassOf Orphanet_284811 Orphanet_79376,
BINARY SubClassOf Orphanet_284811 Orphanet_98706
BINARY is Orphanet_284814 Class
BINARY SubClassOf Orphanet_284814 Orphanet_557492,
BINARY SubClassOf Orphanet_284814 Orphanet_79190
BINARY is Orphanet_284818 Class
BINARY SubClassOf Orphanet_284818 Orphanet_557492,
BINARY SubClassOf Orphanet_284818 Orphanet_79190
BINARY is Orphanet_2849 Class
BINARY SubClassOf Orphanet_2849 Orphanet_377789,
BINARY SubClassOf Orphanet_2849 Orphanet_557493,
BINARY SubClassOf Orphanet_2849 BFO_0000050_some_Orphanet_183422,
BINARY SubClassOf Orphanet_2849 BFO_0000050_some_Orphanet_319328,
BINARY SubClassOf Orphanet_2849 BFO_0000050_some_Orphanet_93460
BINARY is Orphanet_284963 Class
BINARY SubClassOf Orphanet_284963 Orphanet_557494,
BINARY SubClassOf Orphanet_284963 BFO_0000050_some_Orphanet_558
BINARY is Orphanet_284973 Class
BINARY SubClassOf Orphanet_284973 Orphanet_557494,
BINARY SubClassOf Orphanet_284973 BFO_0000050_some_Orphanet_558
BINARY is Orphanet_284979 Class
BINARY SubClassOf Orphanet_284979 Orphanet_377788,
BINARY SubClassOf Orphanet_284979 Orphanet_557493,
BINARY SubClassOf Orphanet_284979 BFO_0000050_some_Orphanet_284993,
BINARY SubClassOf Orphanet_284979 BFO_0000050_some_Orphanet_285014
BINARY is Orphanet_284984 Class
BINARY SubClassOf Orphanet_284984 Orphanet_377788,
BINARY SubClassOf Orphanet_284984 Orphanet_557493,
BINARY SubClassOf Orphanet_284984 BFO_0000050_some_Orphanet_284993,
BINARY SubClassOf Orphanet_284984 BFO_0000050_some_Orphanet_285014
BINARY is Orphanet_284993 Class
BINARY SubClassOf Orphanet_284993 Orphanet_182222,
BINARY SubClassOf Orphanet_284993 Orphanet_557492,
BINARY SubClassOf Orphanet_284993 Orphanet_619249
BINARY is Orphanet_285 Class
BINARY SubClassOf Orphanet_285 Orphanet_377788,
BINARY SubClassOf Orphanet_285 Orphanet_557493,
BINARY SubClassOf Orphanet_285 BFO_0000050_some_Orphanet_98249
BINARY is Orphanet_2850 Class
BINARY SubClassOf Orphanet_2850 Orphanet_377788,
BINARY SubClassOf Orphanet_2850 Orphanet_557493,
BINARY SubClassOf Orphanet_2850 BFO_0000050_some_Orphanet_481771,
BINARY SubClassOf Orphanet_2850 BFO_0000050_some_Orphanet_611314,
BINARY SubClassOf Orphanet_2850 BFO_0000050_some_Orphanet_79364
BINARY is Orphanet_285014 Class
BINARY SubClassOf Orphanet_285014 Orphanet_233655,
BINARY SubClassOf Orphanet_285014 Orphanet_557492,
BINARY SubClassOf Orphanet_285014 Orphanet_97962
BINARY is Orphanet_2854 Class
BINARY SubClassOf Orphanet_2854 Orphanet_377789,
BINARY SubClassOf Orphanet_2854 Orphanet_557493,
BINARY SubClassOf Orphanet_2854 BFO_0000050_some_Orphanet_139039,
BINARY SubClassOf Orphanet_2854 BFO_0000050_some_Orphanet_294955,
BINARY SubClassOf Orphanet_2854 BFO_0000050_some_Orphanet_294959,
BINARY SubClassOf Orphanet_2854 BFO_0000050_some_Orphanet_404574
BINARY is Orphanet_2855 Class
BINARY SubClassOf Orphanet_2855 Orphanet_377788,
BINARY SubClassOf Orphanet_2855 Orphanet_557493,
BINARY SubClassOf Orphanet_2855 BFO_0000050_some_Orphanet_325109,
BINARY SubClassOf Orphanet_2855 BFO_0000050_some_Orphanet_325638,
BINARY SubClassOf Orphanet_2855 BFO_0000050_some_Orphanet_35696,
BINARY SubClassOf Orphanet_2855 BFO_0000050_some_Orphanet_399877,
BINARY SubClassOf Orphanet_2855 BFO_0000050_some_Orphanet_485382,
BINARY SubClassOf Orphanet_2855 BFO_0000050_some_Orphanet_90642,
BINARY SubClassOf Orphanet_2855 BFO_0000050_some_Orphanet_95710
BINARY is Orphanet_2856 Class
BINARY SubClassOf Orphanet_2856 Orphanet_377789,
BINARY SubClassOf Orphanet_2856 Orphanet_557493,
BINARY SubClassOf Orphanet_2856 BFO_0000050_some_Orphanet_325351,
BINARY SubClassOf Orphanet_2856 BFO_0000050_some_Orphanet_399824,
BINARY SubClassOf Orphanet_2856 BFO_0000050_some_Orphanet_400003
BINARY is Orphanet_285657 Class
BINARY SubClassOf Orphanet_285657 Orphanet_309827,
BINARY SubClassOf Orphanet_285657 Orphanet_557492
BINARY is Orphanet_286 Class
BINARY SubClassOf Orphanet_286 Orphanet_377788,
BINARY SubClassOf Orphanet_286 Orphanet_557493,
BINARY SubClassOf Orphanet_286 BFO_0000050_some_Orphanet_285014,
BINARY SubClassOf Orphanet_286 BFO_0000050_some_Orphanet_98249
BINARY is Orphanet_2863 Class
BINARY SubClassOf Orphanet_2863 Orphanet_377789,
BINARY SubClassOf Orphanet_2863 Orphanet_557493,
BINARY SubClassOf Orphanet_2863 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2863 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_2865 Class
BINARY SubClassOf Orphanet_2865 Orphanet_377789,
BINARY SubClassOf Orphanet_2865 Orphanet_557493,
BINARY SubClassOf Orphanet_2865 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2865 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_2866 Class
BINARY SubClassOf Orphanet_2866 Orphanet_377789,
BINARY SubClassOf Orphanet_2866 Orphanet_557493,
BINARY SubClassOf Orphanet_2866 BFO_0000050_some_Orphanet_90642
BINARY is Orphanet_2867 Class
BINARY SubClassOf Orphanet_2867 Orphanet_377789,
BINARY SubClassOf Orphanet_2867 Orphanet_557493,
BINARY SubClassOf Orphanet_2867 BFO_0000050_some_Orphanet_93450
BINARY is Orphanet_2868 Class
BINARY SubClassOf Orphanet_2868 Orphanet_377789,
BINARY SubClassOf Orphanet_2868 Orphanet_557493,
BINARY SubClassOf Orphanet_2868 BFO_0000050_some_Orphanet_102285,
BINARY SubClassOf Orphanet_2868 BFO_0000050_some_Orphanet_330206
BINARY is Orphanet_2869 Class
BINARY SubClassOf Orphanet_2869 Orphanet_377788,
BINARY SubClassOf Orphanet_2869 Orphanet_557493,
BINARY SubClassOf Orphanet_2869 BFO_0000050_some_Orphanet_104010,
BINARY SubClassOf Orphanet_2869 BFO_0000050_some_Orphanet_183422,
BINARY SubClassOf Orphanet_2869 BFO_0000050_some_Orphanet_183466,
BINARY SubClassOf Orphanet_2869 BFO_0000050_some_Orphanet_271835,
BINARY SubClassOf Orphanet_2869 BFO_0000050_some_Orphanet_363314,
BINARY SubClassOf Orphanet_2869 BFO_0000050_some_Orphanet_589746,
BINARY SubClassOf Orphanet_2869 BFO_0000050_some_Orphanet_79375,
BINARY SubClassOf Orphanet_2869 BFO_0000050_some_Orphanet_98196
BINARY is Orphanet_287 Class
BINARY SubClassOf Orphanet_287 Orphanet_377788,
BINARY SubClassOf Orphanet_287 Orphanet_557493,
BINARY SubClassOf Orphanet_287 BFO_0000050_some_Orphanet_108979,
BINARY SubClassOf Orphanet_287 BFO_0000050_some_Orphanet_167762,
BINARY SubClassOf Orphanet_287 BFO_0000050_some_Orphanet_180779,
BINARY SubClassOf Orphanet_287 BFO_0000050_some_Orphanet_98249
BINARY is Orphanet_2871 Class
BINARY SubClassOf Orphanet_2871 Orphanet_377789,
BINARY SubClassOf Orphanet_2871 Orphanet_557493,
BINARY SubClassOf Orphanet_2871 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2871 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_2872 Class
BINARY SubClassOf Orphanet_2872 Orphanet_377789,
BINARY SubClassOf Orphanet_2872 Orphanet_557493,
BINARY SubClassOf Orphanet_2872 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2872 BFO_0000050_some_Orphanet_139393,
BINARY SubClassOf Orphanet_2872 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_2874 Class
BINARY SubClassOf Orphanet_2874 Orphanet_377789,
BINARY SubClassOf Orphanet_2874 Orphanet_557493,
BINARY SubClassOf Orphanet_2874 BFO_0000050_some_Orphanet_294057,
BINARY SubClassOf Orphanet_2874 BFO_0000050_some_Orphanet_622914,
BINARY SubClassOf Orphanet_2874 BFO_0000050_some_Orphanet_98196
BINARY is Orphanet_2875 Class
BINARY SubClassOf Orphanet_2875 Orphanet_377788,
BINARY SubClassOf Orphanet_2875 Orphanet_557493,
BINARY SubClassOf Orphanet_2875 BFO_0000050_some_Orphanet_183466,
BINARY SubClassOf Orphanet_2875 BFO_0000050_some_Orphanet_79375,
BINARY SubClassOf Orphanet_2875 BFO_0000050_some_Orphanet_98196,
BINARY SubClassOf Orphanet_2875 BFO_0000050_some_Orphanet_98638
BINARY is Orphanet_2876 Class
BINARY SubClassOf Orphanet_2876 Orphanet_377789,
BINARY SubClassOf Orphanet_2876 Orphanet_557493,
BINARY SubClassOf Orphanet_2876 BFO_0000050_some_Orphanet_102285,
BINARY SubClassOf Orphanet_2876 BFO_0000050_some_Orphanet_330206
BINARY is Orphanet_2879 Class
BINARY SubClassOf Orphanet_2879 Orphanet_377789,
BINARY SubClassOf Orphanet_2879 Orphanet_557493,
BINARY SubClassOf Orphanet_2879 BFO_0000050_some_Orphanet_294955,
BINARY SubClassOf Orphanet_2879 BFO_0000050_some_Orphanet_404574
BINARY is Orphanet_288 Class
BINARY SubClassOf Orphanet_288 Orphanet_377788,
BINARY SubClassOf Orphanet_288 Orphanet_557493,
BINARY SubClassOf Orphanet_288 BFO_0000050_some_Orphanet_98364
BINARY is Orphanet_2880 Class
BINARY SubClassOf Orphanet_2880 Orphanet_377788,
BINARY SubClassOf Orphanet_2880 Orphanet_557493,
BINARY SubClassOf Orphanet_2880 BFO_0000050_some_Orphanet_79177
BINARY is Orphanet_2881 Class
BINARY SubClassOf Orphanet_2881 Orphanet_377788,
BINARY SubClassOf Orphanet_2881 Orphanet_557493,
BINARY SubClassOf Orphanet_2881 BFO_0000050_some_Orphanet_104012
BINARY is Orphanet_2882 Class
BINARY SubClassOf Orphanet_2882 Orphanet_377788,
BINARY SubClassOf Orphanet_2882 Orphanet_557493,
BINARY SubClassOf Orphanet_2882 BFO_0000050_some_Orphanet_181437
BINARY is Orphanet_2884 Class
BINARY SubClassOf Orphanet_2884 Orphanet_377788,
BINARY SubClassOf Orphanet_2884 Orphanet_557493,
BINARY SubClassOf Orphanet_2884 BFO_0000050_some_Orphanet_183469,
BINARY SubClassOf Orphanet_2884 BFO_0000050_some_Orphanet_79376
BINARY is Orphanet_2885 Class
BINARY SubClassOf Orphanet_2885 Orphanet_377789,
BINARY SubClassOf Orphanet_2885 Orphanet_557493,
BINARY SubClassOf Orphanet_2885 BFO_0000050_some_Orphanet_183469,
BINARY SubClassOf Orphanet_2885 BFO_0000050_some_Orphanet_611314,
BINARY SubClassOf Orphanet_2885 BFO_0000050_some_Orphanet_79376
BINARY is Orphanet_2886 Class
BINARY SubClassOf Orphanet_2886 Orphanet_377789,
BINARY SubClassOf Orphanet_2886 Orphanet_557493,
BINARY SubClassOf Orphanet_2886 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2886 BFO_0000050_some_Orphanet_138044,
