is(BFO_0000051,ObjectProperty):1.0
is(OMIT_0010146,Class):1.0
SubClassOf(OMIT_0010146,OMIT_0011166):1.0
is(OMIT_0010148,Class):1.0
is(OMIT_0010164,Class):1.0
is(OMIT_0010173,Class):1.0
SubClassOf(OMIT_0010173,OMIT_0002667,):1.0
SubClassOf(OMIT_0010173,OMIT_0020708):1.0
is(OMIT_0010175,Class):1.0
is(OMIT_0010177,Class):1.0
is(OMIT_0010179,Class):1.0
SubClassOf(OMIT_0010179,OMIT_0001030,):1.0
SubClassOf(OMIT_0010179,OMIT_0010180):1.0
is(OMIT_0010180,Class):1.0
is(OMIT_0010192,Class):1.0
is(OMIT_0010208,Class):1.0
is(OMIT_0010228,Class):1.0
is(OMIT_0010231,Class):1.0
SubClassOf(OMIT_0010231,OMIT_0011535):1.0
is(OMIT_0010232,Class):1.0
SubClassOf(OMIT_0010232,OMIT_0003213):1.0
is(OMIT_0010253,Class):1.0
is(OMIT_0010260,Class):1.0
SubClassOf(OMIT_0010260,OMIT_0014372):1.0
is(OMIT_0010279,Class):1.0
SubClassOf(OMIT_0010279,OMIT_0010718,):1.0
SubClassOf(OMIT_0010279,OMIT_0022664):1.0
is(OMIT_0010294,Class):1.0
is(OMIT_0010299,Class):1.0
SubClassOf(OMIT_0010299,OMIT_0003393,):1.0
SubClassOf(OMIT_0010299,OMIT_0013650,):1.0
SubClassOf(OMIT_0010299,OMIT_0017664):1.0
is(OMIT_0010367,Class):1.0
is(OMIT_0010379,Class):1.0
SubClassOf(OMIT_0010379,OMIT_0007544):1.0
is(OMIT_0010380,Class):1.0
SubClassOf(OMIT_0010380,OMIT_0017579):1.0
is(OMIT_0010401,Class):1.0
is(OMIT_0010403,Class):1.0
is(OMIT_0010412,Class):1.0
is(OMIT_0010414,Class):1.0
is(OMIT_0010420,Class):1.0
SubClassOf(OMIT_0010420,OMIT_0014385):1.0
is(OMIT_0010422,Class):1.0
SubClassOf(OMIT_0010422,OMIT_0004404):1.0
is(OMIT_0010431,Class):1.0
SubClassOf(OMIT_0010431,OMIT_0011036):1.0
is(OMIT_0010435,Class):1.0
is(OMIT_0010460,Class):1.0
SubClassOf(OMIT_0010460,OMIT_0025201,):1.0
SubClassOf(OMIT_0010460,OMIT_0026445):1.0
is(OMIT_0010479,Class):1.0
SubClassOf(OMIT_0010479,OMIT_0005947,):1.0
SubClassOf(OMIT_0010479,OMIT_0010512):1.0
is(OMIT_0010486,Class):1.0
SubClassOf(OMIT_0010486,OMIT_0005217):1.0
is(OMIT_0010487,Class):1.0
is(OMIT_0010500,Class):1.0
is(OMIT_0010512,Class):1.0
is(OMIT_0010528,Class):1.0
SubClassOf(OMIT_0010528,OMIT_0015997):1.0
is(OMIT_0010539,Class):1.0
SubClassOf(OMIT_0010539,OMIT_0015997):1.0
is(OMIT_0010559,Class):1.0
is(OMIT_0010565,Class):1.0
is(OMIT_0010574,Class):1.0
SubClassOf(OMIT_0010574,OMIT_0010559):1.0
is(OMIT_0010579,Class):1.0
SubClassOf(OMIT_0010579,OMIT_0001585,):1.0
SubClassOf(OMIT_0010579,OMIT_0011857):1.0
is(OMIT_0010592,Class):1.0
SubClassOf(OMIT_0010592,OMIT_0001529):1.0
is(OMIT_0010656,Class):1.0
is(OMIT_0010679,Class):1.0
SubClassOf(OMIT_0010679,OMIT_0007299):1.0
is(OMIT_0010708,Class):1.0
SubClassOf(OMIT_0010708,OMIT_0015686):1.0
is(OMIT_0010709,Class):1.0
SubClassOf(OMIT_0010709,OMIT_0010016,):1.0
SubClassOf(OMIT_0010709,OMIT_0022986):1.0
is(OMIT_0010718,Class):1.0
is(OMIT_0010732,Class):1.0
is(OMIT_0010741,Class):1.0
SubClassOf(OMIT_0010741,OMIT_0010745):1.0
is(OMIT_0010745,Class):1.0
is(OMIT_0010756,Class):1.0
SubClassOf(OMIT_0010756,OMIT_0012923):1.0
is(OMIT_0010779,Class):1.0
SubClassOf(OMIT_0010779,OMIT_0006357):1.0
is(OMIT_0010799,Class):1.0
SubClassOf(OMIT_0010799,OMIT_0007951):1.0
is(OMIT_0010802,Class):1.0
is(OMIT_0010810,Class):1.0
is(OMIT_0010830,Class):1.0
SubClassOf(OMIT_0010830,OMIT_0014195):1.0
is(OMIT_0010838,Class):1.0
SubClassOf(OMIT_0010838,OMIT_0011582):1.0
is(OMIT_0010856,Class):1.0
is(OMIT_0010857,Class):1.0
is(OMIT_0010876,Class):1.0
is(OMIT_0010910,Class):1.0
is(OMIT_0010929,Class):1.0
SubClassOf(OMIT_0010929,OMIT_0009512,):1.0
SubClassOf(OMIT_0010929,OMIT_0013775):1.0
is(OMIT_0010931,Class):1.0
SubClassOf(OMIT_0010931,OMIT_0014386):1.0
is(OMIT_0010937,Class):1.0
SubClassOf(OMIT_0010937,OMIT_0004361):1.0
is(OMIT_0011019,Class):1.0
SubClassOf(OMIT_0011019,OMIT_0004404):1.0
is(OMIT_0011036,Class):1.0
SubClassOf(OMIT_0011036,OMIT_0014379):1.0
is(OMIT_0011057,Class):1.0
is(OMIT_0011069,Class):1.0
SubClassOf(OMIT_0011069,OMIT_0023881):1.0
is(OMIT_0011070,Class):1.0
SubClassOf(OMIT_0011070,OMIT_0011069):1.0
is(OMIT_0011071,Class):1.0
SubClassOf(OMIT_0011071,OMIT_0003794):1.0
is(OMIT_0011093,Class):1.0
SubClassOf(OMIT_0011093,OMIT_0006039):1.0
is(OMIT_0011096,Class):1.0
is(OMIT_0011129,Class):1.0
is(OMIT_0011133,Class):1.0
SubClassOf(OMIT_0011133,OMIT_0002034,):1.0
SubClassOf(OMIT_0011133,OMIT_0028080):1.0
is(OMIT_0011134,Class):1.0
SubClassOf(OMIT_0011134,OMIT_0002052,):1.0
SubClassOf(OMIT_0011134,OMIT_0028080):1.0
is(OMIT_0011143,Class):1.0
SubClassOf(OMIT_0011143,OMIT_0010810):1.0
is(OMIT_0011164,Class):1.0
SubClassOf(OMIT_0011164,OMIT_0011166):1.0
is(OMIT_0011166,Class):1.0
SubClassOf(OMIT_0011166,OMIT_0002287,):1.0
SubClassOf(OMIT_0011166,OMIT_0026615):1.0
is(OMIT_0011167,Class):1.0
SubClassOf(OMIT_0011167,OMIT_0011166):1.0
is(OMIT_0011183,Class):1.0
SubClassOf(OMIT_0011183,OMIT_0014371):1.0
is(OMIT_0011193,Class):1.0
is(OMIT_0011196,Class):1.0
SubClassOf(OMIT_0011196,OMIT_0002123,):1.0
SubClassOf(OMIT_0011196,OMIT_0014371):1.0
is(OMIT_0011206,Class):1.0
SubClassOf(OMIT_0011206,OMIT_0014309):1.0
is(OMIT_0011214,Class):1.0
SubClassOf(OMIT_0011214,OMIT_0018539):1.0
is(OMIT_0011217,Class):1.0
SubClassOf(OMIT_0011217,OMIT_0003393):1.0
is(OMIT_0011243,Class):1.0
SubClassOf(OMIT_0011243,OMIT_0003081):1.0
is(OMIT_0011252,Class):1.0
is(OMIT_0011264,Class):1.0
is(OMIT_0011285,Class):1.0
is(OMIT_0011286,Class):1.0
is(OMIT_0011379,Class):1.0
SubClassOf(OMIT_0011379,OMIT_0014379):1.0
is(OMIT_0011400,Class):1.0
is(OMIT_0011423,Class):1.0
is(OMIT_0011424,Class):1.0
is(OMIT_0011431,Class):1.0
is(OMIT_0011450,Class):1.0
is(OMIT_0011457,Class):1.0
SubClassOf(OMIT_0011457,OMIT_0001529):1.0
is(OMIT_0011469,Class):1.0
SubClassOf(OMIT_0011469,OMIT_0004658):1.0
is(OMIT_0011471,Class):1.0
SubClassOf(OMIT_0011471,OMIT_0006336):1.0
is(OMIT_0011484,Class):1.0
SubClassOf(OMIT_0011484,OMIT_0002123):1.0
is(OMIT_0011511,Class):1.0
is(OMIT_0011524,Class):1.0
is(OMIT_0011528,Class):1.0
SubClassOf(OMIT_0011528,OMIT_0002123,):1.0
SubClassOf(OMIT_0011528,OMIT_0014371):1.0
is(OMIT_0011530,Class):1.0
is(OMIT_0011535,Class):1.0
is(OMIT_0011545,Class):1.0
is(OMIT_0011567,Class):1.0
is(OMIT_0011579,Class):1.0
SubClassOf(OMIT_0011579,OMIT_0020880):1.0
is(OMIT_0011582,Class):1.0
is(OMIT_0011601,Class):1.0
SubClassOf(OMIT_0011601,OMIT_0014382):1.0
is(OMIT_0011603,Class):1.0
SubClassOf(OMIT_0011603,OMIT_0011036,):1.0
SubClassOf(OMIT_0011603,OMIT_0014382):1.0
is(OMIT_0011624,Class):1.0
is(OMIT_0011628,Class):1.0
is(OMIT_0011641,Class):1.0
is(OMIT_0011652,Class):1.0
SubClassOf(OMIT_0011652,OMIT_0014319):1.0
is(OMIT_0011657,Class):1.0
SubClassOf(OMIT_0011657,OMIT_0014715):1.0
is(OMIT_0011668,Class):1.0
is(OMIT_0011671,Class):1.0
SubClassOf(OMIT_0011671,OMIT_0011668):1.0
is(OMIT_0011704,Class):1.0
SubClassOf(OMIT_0011704,OMIT_0018129):1.0
is(OMIT_0011729,Class):1.0
is(OMIT_0011730,Class):1.0
SubClassOf(OMIT_0011730,OMIT_0001529):1.0
is(OMIT_0011745,Class):1.0
SubClassOf(OMIT_0011745,OMIT_0007194):1.0
is(OMIT_0011751,Class):1.0
SubClassOf(OMIT_0011751,OMIT_0013590,):1.0
SubClassOf(OMIT_0011751,OMIT_0019624):1.0
is(OMIT_0011753,Class):1.0
is(OMIT_0011774,Class):1.0
is(OMIT_0011828,Class):1.0
is(OMIT_0011857,Class):1.0
is(OMIT_0011879,Class):1.0
SubClassOf(OMIT_0011879,OMIT_0008161):1.0
is(OMIT_0011903,Class):1.0
SubClassOf(OMIT_0011903,OMIT_0015832):1.0
is(OMIT_0011913,Class):1.0
is(OMIT_0011915,Class):1.0
is(OMIT_0011926,Class):1.0
SubClassOf(OMIT_0011926,OMIT_0003170):1.0
is(OMIT_0011942,Class):1.0
is(OMIT_0011953,Class):1.0
is(OMIT_0011961,Class):1.0
SubClassOf(OMIT_0011961,OMIT_0012925):1.0
is(OMIT_0011962,Class):1.0
SubClassOf(OMIT_0011962,OMIT_0012552,):1.0
SubClassOf(OMIT_0011962,OMIT_0021217):1.0
is(OMIT_0011982,Class):1.0
SubClassOf(OMIT_0011982,OMIT_0010802,):1.0
SubClassOf(OMIT_0011982,OMIT_0017900,):1.0
SubClassOf(OMIT_0011982,OMIT_0026254):1.0
is(OMIT_0011986,Class):1.0
SubClassOf(OMIT_0011986,OMIT_0014376):1.0
is(OMIT_0011994,Class):1.0
SubClassOf(OMIT_0011994,OMIT_0013650,):1.0
SubClassOf(OMIT_0011994,OMIT_0013785,):1.0
SubClassOf(OMIT_0011994,OMIT_0016726):1.0
is(OMIT_0012026,Class):1.0
SubClassOf(OMIT_0012026,OMIT_0013829):1.0
is(OMIT_0012027,Class):1.0
SubClassOf(OMIT_0012027,OMIT_0013829):1.0
is(OMIT_0012055,Class):1.0
SubClassOf(OMIT_0012055,OMIT_0010232):1.0
is(OMIT_0012059,Class):1.0
is(OMIT_0012077,Class):1.0
is(OMIT_0012082,Class):1.0
is(OMIT_0012102,Class):1.0
is(OMIT_0012111,Class):1.0
SubClassOf(OMIT_0012111,OMIT_0012112,):1.0
SubClassOf(OMIT_0012111,OMIT_0012662):1.0
is(OMIT_0012112,Class):1.0
is(OMIT_0012119,Class):1.0
is(OMIT_0012136,Class):1.0
SubClassOf(OMIT_0012136,OMIT_0002123):1.0
is(OMIT_0012137,Class):1.0
SubClassOf(OMIT_0012137,OMIT_0002123):1.0
is(OMIT_0012147,Class):1.0
SubClassOf(OMIT_0012147,OMIT_0019944):1.0
is(OMIT_0012148,Class):1.0
is(OMIT_0012149,Class):1.0
SubClassOf(OMIT_0012149,OMIT_0027513):1.0
is(OMIT_0012176,Class):1.0
is(OMIT_0012190,Class):1.0
is(OMIT_0012191,Class):1.0
SubClassOf(OMIT_0012191,OMIT_0012190):1.0
is(OMIT_0012193,Class):1.0
SubClassOf(OMIT_0012193,OMIT_0012257):1.0
is(OMIT_0012194,Class):1.0
is(OMIT_0012241,Class):1.0
is(OMIT_0012257,Class):1.0
SubClassOf(OMIT_0012257,OMIT_0006989,):1.0
SubClassOf(OMIT_0012257,OMIT_0019944):1.0
is(OMIT_0012270,Class):1.0
is(OMIT_0012295,Class):1.0
SubClassOf(OMIT_0012295,OMIT_0014318):1.0
is(OMIT_0012296,Class):1.0
SubClassOf(OMIT_0012296,OMIT_0014699):1.0
is(OMIT_0012343,Class):1.0
SubClassOf(OMIT_0012343,OMIT_0011879):1.0
is(OMIT_0012379,Class):1.0
SubClassOf(OMIT_0012379,OMIT_0028080,):1.0
SubClassOf(OMIT_0012379,OMIT_0028090):1.0
is(OMIT_0012385,Class):1.0
is(OMIT_0012396,Class):1.0
is(OMIT_0012410,Class):1.0
SubClassOf(OMIT_0012410,OMIT_0012396):1.0
is(OMIT_0012415,Class):1.0
SubClassOf(OMIT_0012415,OMIT_0014386):1.0
is(OMIT_0012433,Class):1.0
is(OMIT_0012449,Class):1.0
is(OMIT_0012498,Class):1.0
SubClassOf(OMIT_0012498,OMIT_0020649):1.0
is(OMIT_0012518,Class):1.0
is(OMIT_0012520,Class):1.0
SubClassOf(OMIT_0012520,OMIT_0001006):1.0
is(OMIT_0012524,Class):1.0
SubClassOf(OMIT_0012524,OMIT_0015686):1.0
is(OMIT_0012551,Class):1.0
SubClassOf(OMIT_0012551,OMIT_0019645):1.0
is(OMIT_0012552,Class):1.0
is(OMIT_0012558,Class):1.0
is(OMIT_0012564,Class):1.0
SubClassOf(OMIT_0012564,OMIT_0004534):1.0
is(OMIT_0012582,Class):1.0
is(OMIT_0012615,Class):1.0
SubClassOf(OMIT_0012615,OMIT_0014379):1.0
is(OMIT_0012619,Class):1.0
SubClassOf(OMIT_0012619,OMIT_0006352,):1.0
SubClassOf(OMIT_0012619,OMIT_0010487):1.0
is(OMIT_0012635,Class):1.0
SubClassOf(OMIT_0012635,OMIT_0019826):1.0
is(OMIT_0012662,Class):1.0
is(OMIT_0012663,Class):1.0
is(OMIT_0012664,Class):1.0
SubClassOf(OMIT_0012664,OMIT_0024061):1.0
is(OMIT_0012677,Class):1.0
is(OMIT_0012691,Class):1.0
is(OMIT_0012720,Class):1.0
SubClassOf(OMIT_0012720,OMIT_0014529):1.0
is(OMIT_0012722,Class):1.0
SubClassOf(OMIT_0012722,OMIT_0013829):1.0
is(OMIT_0012726,Class):1.0
SubClassOf(OMIT_0012726,OMIT_0003509):1.0
is(OMIT_0012738,Class):1.0
is(OMIT_0012744,Class):1.0
SubClassOf(OMIT_0012744,OMIT_0007734):1.0
is(OMIT_0012751,Class):1.0
SubClassOf(OMIT_0012751,OMIT_0018579):1.0
is(OMIT_0012770,Class):1.0
is(OMIT_0012782,Class):1.0
SubClassOf(OMIT_0012782,OMIT_0012793):1.0
is(OMIT_0012793,Class):1.0
SubClassOf(OMIT_0012793,OMIT_0005220,):1.0
SubClassOf(OMIT_0012793,OMIT_0008249):1.0
is(OMIT_0012794,Class):1.0
SubClassOf(OMIT_0012794,OMIT_0008292,):1.0
SubClassOf(OMIT_0012794,OMIT_0012793):1.0
is(OMIT_0012798,Class):1.0
is(OMIT_0012806,Class):1.0
SubClassOf(OMIT_0012806,OMIT_0026386):1.0
is(OMIT_0012808,Class):1.0
is(OMIT_0012809,Class):1.0
SubClassOf(OMIT_0012809,OMIT_0012808):1.0
is(OMIT_0012833,Class):1.0
is(OMIT_0012867,Class):1.0
SubClassOf(OMIT_0012867,OMIT_0009634):1.0
is(OMIT_0012884,Class):1.0
is(OMIT_0012889,Class):1.0
is(OMIT_0012900,Class):1.0
SubClassOf(OMIT_0012900,OMIT_0020638):1.0
is(OMIT_0012901,Class):1.0
SubClassOf(OMIT_0012901,OMIT_0018350):1.0
is(OMIT_0012919,Class):1.0
SubClassOf(OMIT_0012919,OMIT_0020879):1.0
is(OMIT_0012923,Class):1.0
is(OMIT_0012925,Class):1.0
SubClassOf(OMIT_0012925,OMIT_0008994):1.0
is(OMIT_0013011,Class):1.0
SubClassOf(OMIT_0013011,OMIT_0014379):1.0
is(OMIT_0013015,Class):1.0
SubClassOf(OMIT_0013015,OMIT_0014059):1.0
is(OMIT_0013017,Class):1.0
SubClassOf(OMIT_0013017,OMIT_0015020):1.0
is(OMIT_0013052,Class):1.0
is(OMIT_0013058,Class):1.0
is(OMIT_0013069,Class):1.0
SubClassOf(OMIT_0013069,OMIT_0020743):1.0
is(OMIT_0013070,Class):1.0
is(OMIT_0013071,Class):1.0
SubClassOf(OMIT_0013071,OMIT_0012077):1.0
is(OMIT_0013079,Class):1.0
SubClassOf(OMIT_0013079,OMIT_0014154):1.0
is(OMIT_0013111,Class):1.0
is(OMIT_0013134,Class):1.0
is(OMIT_0013135,Class):1.0
SubClassOf(OMIT_0013135,OMIT_0028684):1.0
is(OMIT_0013139,Class):1.0
SubClassOf(OMIT_0013139,OMIT_0019661):1.0
is(OMIT_0013170,Class):1.0
is(OMIT_0013177,Class):1.0
is(OMIT_0013205,Class):1.0
SubClassOf(OMIT_0013205,OMIT_0003393):1.0
is(OMIT_0013217,Class):1.0
is(OMIT_0013234,Class):1.0
is(OMIT_0013235,Class):1.0
is(OMIT_0013237,Class):1.0
SubClassOf(OMIT_0013237,OMIT_0010709):1.0
is(OMIT_0013240,Class):1.0
is(OMIT_0013287,Class):1.0
SubClassOf(OMIT_0013287,OMIT_0012518):1.0
is(OMIT_0013289,Class):1.0
SubClassOf(OMIT_0013289,OMIT_0006285):1.0
is(OMIT_0013310,Class):1.0
SubClassOf(OMIT_0013310,OMIT_0004361):1.0
is(OMIT_0013316,Class):1.0
is(OMIT_0013325,Class):1.0
SubClassOf(OMIT_0013325,OMIT_0014056):1.0
is(OMIT_0013337,Class):1.0
SubClassOf(OMIT_0013337,OMIT_0001779):1.0
is(OMIT_0013365,Class):1.0
SubClassOf(OMIT_0013365,OMIT_0014318):1.0
is(OMIT_0013370,Class):1.0
is(OMIT_0013393,Class):1.0
SubClassOf(OMIT_0013393,OMIT_0002123):1.0
is(OMIT_0013411,Class):1.0
SubClassOf(OMIT_0013411,OMIT_0003791):1.0
is(OMIT_0013412,Class):1.0
is(OMIT_0013415,Class):1.0
SubClassOf(OMIT_0013415,OMIT_0013419):1.0
is(OMIT_0013416,Class):1.0
is(OMIT_0013419,Class):1.0
SubClassOf(OMIT_0013419,OMIT_0013412,):1.0
SubClassOf(OMIT_0013419,OMIT_0018446):1.0
is(OMIT_0013436,Class):1.0
SubClassOf(OMIT_0013436,OMIT_0004361):1.0
is(OMIT_0013437,Class):1.0
SubClassOf(OMIT_0013437,OMIT_0005055):1.0
is(OMIT_0013443,Class):1.0
is(OMIT_0013469,Class):1.0
SubClassOf(OMIT_0013469,OMIT_0001791):1.0
is(OMIT_0013493,Class):1.0
SubClassOf(OMIT_0013493,OMIT_0014374):1.0
is(OMIT_0013498,Class):1.0
is(OMIT_0013501,Class):1.0
SubClassOf(OMIT_0013501,OMIT_0011036):1.0
is(OMIT_0013532,Class):1.0
is(OMIT_0013590,Class):1.0
is(OMIT_0013594,Class):1.0
is(OMIT_0013623,Class):1.0
SubClassOf(OMIT_0013623,OMIT_0026441):1.0
is(OMIT_0013629,Class):1.0
SubClassOf(OMIT_0013629,OMIT_0022819,):1.0
SubClassOf(OMIT_0013629,OMIT_0023782):1.0
is(OMIT_0013650,Class):1.0
is(OMIT_0013695,Class):1.0
SubClassOf(OMIT_0013695,OMIT_0007498):1.0
is(OMIT_0013697,Class):1.0
SubClassOf(OMIT_0013697,OMIT_0011982):1.0
is(OMIT_0013719,Class):1.0
SubClassOf(OMIT_0013719,OMIT_0011982):1.0
is(OMIT_0013738,Class):1.0
SubClassOf(OMIT_0013738,OMIT_0007498):1.0
is(OMIT_0013749,Class):1.0
SubClassOf(OMIT_0013749,OMIT_0002558,):1.0
SubClassOf(OMIT_0013749,OMIT_0015810,):1.0
SubClassOf(OMIT_0013749,OMIT_0016126):1.0
is(OMIT_0013751,Class):1.0
SubClassOf(OMIT_0013751,OMIT_0014056):1.0
is(OMIT_0013756,Class):1.0
is(OMIT_0013775,Class):1.0
is(OMIT_0013779,Class):1.0
SubClassOf(OMIT_0013779,OMIT_0020743):1.0
is(OMIT_0013785,Class):1.0
is(OMIT_0013790,Class):1.0
SubClassOf(OMIT_0013790,OMIT_0013532):1.0
is(OMIT_0013794,Class):1.0
SubClassOf(OMIT_0013794,OMIT_0025164):1.0
is(OMIT_0013795,Class):1.0
SubClassOf(OMIT_0013795,OMIT_0028445):1.0
is(OMIT_0013796,Class):1.0
SubClassOf(OMIT_0013796,OMIT_0024210):1.0
is(OMIT_0013798,Class):1.0
SubClassOf(OMIT_0013798,OMIT_0015520):1.0
is(OMIT_0013804,Class):1.0
SubClassOf(OMIT_0013804,OMIT_0014056):1.0
is(OMIT_0013807,Class):1.0
is(OMIT_0013813,Class):1.0
is(OMIT_0013814,Class):1.0
is(OMIT_0013817,Class):1.0
SubClassOf(OMIT_0013817,OMIT_0013807):1.0
is(OMIT_0013829,Class):1.0
SubClassOf(OMIT_0013829,OMIT_0001009,):1.0
SubClassOf(OMIT_0013829,OMIT_0002895):1.0
is(OMIT_0013848,Class):1.0
SubClassOf(OMIT_0013848,OMIT_0013829):1.0
is(OMIT_0013853,Class):1.0
SubClassOf(OMIT_0013853,OMIT_0004776,):1.0
SubClassOf(OMIT_0013853,OMIT_0017977):1.0
is(OMIT_0013891,Class):1.0
SubClassOf(OMIT_0013891,OMIT_0011879):1.0
is(OMIT_0013893,Class):1.0
is(OMIT_0013919,Class):1.0
SubClassOf(OMIT_0013919,OMIT_0014026):1.0
is(OMIT_0013928,Class):1.0
is(OMIT_0013933,Class):1.0
is(OMIT_0013942,Class):1.0
is(OMIT_0013961,Class):1.0
SubClassOf(OMIT_0013961,OMIT_0026143):1.0
is(OMIT_0013965,Class):1.0
SubClassOf(OMIT_0013965,OMIT_0003794,):1.0
SubClassOf(OMIT_0013965,OMIT_0026143):1.0
is(OMIT_0013967,Class):1.0
SubClassOf(OMIT_0013967,OMIT_0003794):1.0
is(OMIT_0014011,Class):1.0
SubClassOf(OMIT_0014011,OMIT_0003067,):1.0
SubClassOf(OMIT_0014011,OMIT_0005217):1.0
is(OMIT_0014017,Class):1.0
SubClassOf(OMIT_0014017,OMIT_0004361):1.0
is(OMIT_0014018,Class):1.0
SubClassOf(OMIT_0014018,OMIT_0004361):1.0
is(OMIT_0014026,Class):1.0
SubClassOf(OMIT_0014026,OMIT_0003916):1.0
is(OMIT_0014029,Class):1.0
SubClassOf(OMIT_0014029,OMIT_0017416):1.0
is(OMIT_0014033,Class):1.0
SubClassOf(OMIT_0014033,OMIT_0014428):1.0
is(OMIT_0014036,Class):1.0
SubClassOf(OMIT_0014036,OMIT_0014379):1.0
is(OMIT_0014056,Class):1.0
SubClassOf(OMIT_0014056,OMIT_0012925):1.0
is(OMIT_0014059,Class):1.0
is(OMIT_0014073,Class):1.0
SubClassOf(OMIT_0014073,OMIT_0008479):1.0
is(OMIT_0014078,Class):1.0
SubClassOf(OMIT_0014078,OMIT_0014079):1.0
is(OMIT_0014079,Class):1.0
SubClassOf(OMIT_0014079,OMIT_0014372):1.0
is(OMIT_0014114,Class):1.0
SubClassOf(OMIT_0014114,OMIT_0019645):1.0
is(OMIT_0014119,Class):1.0
SubClassOf(OMIT_0014119,OMIT_0014121):1.0
is(OMIT_0014121,Class):1.0
SubClassOf(OMIT_0014121,OMIT_0014384):1.0
is(OMIT_0014126,Class):1.0
is(OMIT_0014131,Class):1.0
SubClassOf(OMIT_0014131,OMIT_0014126):1.0
is(OMIT_0014132,Class):1.0
is(OMIT_0014134,Class):1.0
SubClassOf(OMIT_0014134,OMIT_0014132):1.0
is(OMIT_0014147,Class):1.0
is(OMIT_0014148,Class):1.0
SubClassOf(OMIT_0014148,OMIT_0005497):1.0
is(OMIT_0014154,Class):1.0
is(OMIT_0014155,Class):1.0
is(OMIT_0014158,Class):1.0
SubClassOf(OMIT_0014158,OMIT_0007722,):1.0
SubClassOf(OMIT_0014158,OMIT_0014155):1.0
is(OMIT_0014161,Class):1.0
SubClassOf(OMIT_0014161,OMIT_0022276):1.0
is(OMIT_0014166,Class):1.0
is(OMIT_0014167,Class):1.0
SubClassOf(OMIT_0014167,OMIT_0014166):1.0
is(OMIT_0014169,Class):1.0
SubClassOf(OMIT_0014169,OMIT_0017462):1.0
is(OMIT_0014177,Class):1.0
is(OMIT_0014179,Class):1.0
SubClassOf(OMIT_0014179,OMIT_0014177):1.0
is(OMIT_0014195,Class):1.0
SubClassOf(OMIT_0014195,OMIT_0017578):1.0
is(OMIT_0014198,Class):1.0
SubClassOf(OMIT_0014198,OMIT_0014195):1.0
is(OMIT_0014200,Class):1.0
is(OMIT_0014201,Class):1.0
SubClassOf(OMIT_0014201,OMIT_0012798,):1.0
SubClassOf(OMIT_0014201,OMIT_0014200):1.0
is(OMIT_0014205,Class):1.0
SubClassOf(OMIT_0014205,OMIT_0014579):1.0
is(OMIT_0014208,Class):1.0
SubClassOf(OMIT_0014208,OMIT_0007468):1.0
is(OMIT_0014239,Class):1.0
SubClassOf(OMIT_0014239,OMIT_0013370):1.0
is(OMIT_0014240,Class):1.0
SubClassOf(OMIT_0014240,OMIT_0014239):1.0
is(OMIT_0014244,Class):1.0
SubClassOf(OMIT_0014244,OMIT_0011530,):1.0
SubClassOf(OMIT_0014244,OMIT_0018933):1.0
is(OMIT_0014247,Class):1.0
SubClassOf(OMIT_0014247,OMIT_0019926):1.0
is(OMIT_0014254,Class):1.0
SubClassOf(OMIT_0014254,OMIT_0005225):1.0
is(OMIT_0014255,Class):1.0
SubClassOf(OMIT_0014255,OMIT_0012119):1.0
is(OMIT_0014258,Class):1.0
SubClassOf(OMIT_0014258,OMIT_0005269):1.0
is(OMIT_0014259,Class):1.0
SubClassOf(OMIT_0014259,OMIT_0014258):1.0
is(OMIT_0014262,Class):1.0
SubClassOf(OMIT_0014262,OMIT_0014258):1.0
is(OMIT_0014265,Class):1.0
SubClassOf(OMIT_0014265,OMIT_0005449):1.0
is(OMIT_0014266,Class):1.0
SubClassOf(OMIT_0014266,OMIT_0014265):1.0
is(OMIT_0014274,Class):1.0
is(OMIT_0014280,Class):1.0
SubClassOf(OMIT_0014280,OMIT_0014295):1.0
is(OMIT_0014284,Class):1.0
SubClassOf(OMIT_0014284,OMIT_0014295):1.0
is(OMIT_0014289,Class):1.0
SubClassOf(OMIT_0014289,OMIT_0014295):1.0
is(OMIT_0014295,Class):1.0
SubClassOf(OMIT_0014295,OMIT_0014318):1.0
is(OMIT_0014301,Class):1.0
SubClassOf(OMIT_0014301,OMIT_0010732):1.0
is(OMIT_0014302,Class):1.0
SubClassOf(OMIT_0014302,OMIT_0002242,):1.0
SubClassOf(OMIT_0014302,OMIT_0014333):1.0
is(OMIT_0014304,Class):1.0
SubClassOf(OMIT_0014304,OMIT_0020270):1.0
is(OMIT_0014305,Class):1.0
SubClassOf(OMIT_0014305,OMIT_0014325):1.0
is(OMIT_0014306,Class):1.0
SubClassOf(OMIT_0014306,OMIT_0007623):1.0
is(OMIT_0014308,Class):1.0
SubClassOf(OMIT_0014308,OMIT_0009270):1.0
is(OMIT_0014309,Class):1.0
SubClassOf(OMIT_0014309,OMIT_0014326):1.0
is(OMIT_0014311,Class):1.0
SubClassOf(OMIT_0014311,OMIT_0002242,):1.0
SubClassOf(OMIT_0014311,OMIT_0008002,):1.0
SubClassOf(OMIT_0014311,OMIT_0014326):1.0
is(OMIT_0014313,Class):1.0
SubClassOf(OMIT_0014313,OMIT_0011641):1.0
is(OMIT_0014318,Class):1.0
SubClassOf(OMIT_0014318,OMIT_0001996,):1.0
SubClassOf(OMIT_0014318,OMIT_0014319):1.0
is(OMIT_0014319,Class):1.0
