is(integer,Datatype):1.0
SubClassOf(OCCO_19401200,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_19401200,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_19401200,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_19401200,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_19401200,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_19401200,OCCO_00000010 some OCCO_00000022,):1.0
SubClassOf(OCCO_19401200,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_19401200,OCCO_00000010 some OCCO_00000035,):1.0
SubClassOf(OCCO_19401200,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_19401200,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_19401200,OCCO_00000006 value 3):1.0
is(OCCO_19406000,Class):1.0
is(OCCO_19406100,Class):1.0
SubClassOf(OCCO_19406100,OCCO_19406000,):1.0
SubClassOf(OCCO_19406100,OCCO_00000009 some OCCO_00000079,):1.0
SubClassOf(OCCO_19406100,OCCO_00000009 some OCCO_00000084,):1.0
SubClassOf(OCCO_19406100,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_19406100,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_19406100,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_19406100,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_19406100,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_19406100,OCCO_00000010 some OCCO_00000022,):1.0
SubClassOf(OCCO_19406100,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_19406100,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_19406100,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_19406100,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_19406100,OCCO_00000006 value 4):1.0
is(OCCO_19409000,Class):1.0
is(OCCO_19409903,Class):1.0
SubClassOf(OCCO_19409903,OCCO_19409000,):1.0
SubClassOf(OCCO_19409903,OCCO_00000009 some OCCO_00000064,):1.0
SubClassOf(OCCO_19409903,OCCO_00000009 some OCCO_00000079,):1.0
SubClassOf(OCCO_19409903,OCCO_00000009 some OCCO_00000084,):1.0
SubClassOf(OCCO_19409903,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_19409903,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_19409903,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_19409903,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_19409903,OCCO_00000010 some OCCO_00000034,):1.0
SubClassOf(OCCO_19409903,OCCO_00000010 some OCCO_00000035,):1.0
SubClassOf(OCCO_19409903,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_19409903,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_19409903,OCCO_00000010 some OCCO_00000049,):1.0
SubClassOf(OCCO_19409903,OCCO_00000006 value 4):1.0
is(OCCO_21101000,Class):1.0
is(OCCO_21101200,Class):1.0
SubClassOf(OCCO_21101200,OCCO_21101000,):1.0
SubClassOf(OCCO_21101200,OCCO_00000006 value 5):1.0
is(OCCO_21109000,Class):1.0
is(OCCO_21109300,Class):1.0
SubClassOf(OCCO_21109300,OCCO_21109000,):1.0
SubClassOf(OCCO_21109300,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_21109300,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_21109300,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_21109300,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_21109300,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_21109300,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_21109300,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_21109300,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_21109300,OCCO_00000010 some OCCO_00000046,):1.0
SubClassOf(OCCO_21109300,OCCO_00000010 some OCCO_00000047,):1.0
SubClassOf(OCCO_21109300,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_21109300,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_21109300,OCCO_00000006 value 4):1.0
is(OCCO_25112000,Class):1.0
is(OCCO_25112400,Class):1.0
SubClassOf(OCCO_25112400,OCCO_25112000,):1.0
SubClassOf(OCCO_25112400,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_25112400,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_25112400,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_25112400,OCCO_00000009 some OCCO_00000100,):1.0
SubClassOf(OCCO_25112400,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_25112400,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_25112400,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_25112400,OCCO_00000010 some OCCO_00000028,):1.0
SubClassOf(OCCO_25112400,OCCO_00000010 some OCCO_00000030,):1.0
SubClassOf(OCCO_25112400,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_25112400,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_25112400,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_25112400,OCCO_00000006 value 5):1.0
is(OCCO_27101000,Class):1.0
is(OCCO_27101100,Class):1.0
SubClassOf(OCCO_27101100,OCCO_27101000,):1.0
SubClassOf(OCCO_27101100,OCCO_00000009 some OCCO_00000073,):1.0
SubClassOf(OCCO_27101100,OCCO_00000009 some OCCO_00000084,):1.0
SubClassOf(OCCO_27101100,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_27101100,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_27101100,OCCO_00000009 some OCCO_00000089,):1.0
SubClassOf(OCCO_27101100,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_27101100,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_27101100,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_27101100,OCCO_00000010 some OCCO_00000029,):1.0
SubClassOf(OCCO_27101100,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_27101100,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_27101100,OCCO_00000010 some OCCO_00000052,):1.0
SubClassOf(OCCO_27101100,OCCO_00000006 value 4):1.0
is(OCCO_27102000,Class):1.0
is(OCCO_27102300,Class):1.0
SubClassOf(OCCO_27102300,OCCO_27102000,):1.0
SubClassOf(OCCO_27102300,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_27102300,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_27102300,OCCO_00000009 some OCCO_00000089,):1.0
SubClassOf(OCCO_27102300,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_27102300,OCCO_00000009 some OCCO_00000107,):1.0
SubClassOf(OCCO_27102300,OCCO_00000009 some OCCO_00000108,):1.0
SubClassOf(OCCO_27102300,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_27102300,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_27102300,OCCO_00000010 some OCCO_00000046,):1.0
SubClassOf(OCCO_27102300,OCCO_00000010 some OCCO_00000047,):1.0
SubClassOf(OCCO_27102300,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_27102300,OCCO_00000010 some OCCO_00000052,):1.0
SubClassOf(OCCO_27102300,OCCO_00000006 value 2):1.0
is(OCCO_27102600,Class):1.0
SubClassOf(OCCO_27102600,OCCO_27102000,):1.0
SubClassOf(OCCO_27102600,OCCO_00000009 some OCCO_00000080,):1.0
SubClassOf(OCCO_27102600,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_27102600,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_27102600,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_27102600,OCCO_00000009 some OCCO_00000100,):1.0
SubClassOf(OCCO_27102600,OCCO_00000009 some OCCO_00000108,):1.0
SubClassOf(OCCO_27102600,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_27102600,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_27102600,OCCO_00000010 some OCCO_00000029,):1.0
SubClassOf(OCCO_27102600,OCCO_00000010 some OCCO_00000047,):1.0
SubClassOf(OCCO_27102600,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_27102600,OCCO_00000010 some OCCO_00000052,):1.0
SubClassOf(OCCO_27102600,OCCO_00000006 value 3):1.0
is(OCCO_27201000,Class):1.0
is(OCCO_27201100,Class):1.0
SubClassOf(OCCO_27201100,OCCO_27201000,):1.0
SubClassOf(OCCO_27201100,OCCO_00000009 some OCCO_00000082,):1.0
SubClassOf(OCCO_27201100,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_27201100,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_27201100,OCCO_00000009 some OCCO_00000089,):1.0
SubClassOf(OCCO_27201100,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_27201100,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_27201100,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_27201100,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_27201100,OCCO_00000010 some OCCO_00000035,):1.0
SubClassOf(OCCO_27201100,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_27201100,OCCO_00000010 some OCCO_00000047,):1.0
SubClassOf(OCCO_27201100,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_27201100,OCCO_00000006 value 2):1.0
is(OCCO_27201200,Class):1.0
SubClassOf(OCCO_27201200,OCCO_27201000,):1.0
SubClassOf(OCCO_27201200,OCCO_00000006 value 4):1.0
is(OCCO_27309000,Class):1.0
is(OCCO_27309200,Class):1.0
SubClassOf(OCCO_27309200,OCCO_27309000,):1.0
SubClassOf(OCCO_27309200,OCCO_00000006 value 3):1.0
is(OCCO_27403000,Class):1.0
is(OCCO_27403200,Class):1.0
SubClassOf(OCCO_27403200,OCCO_27403000,):1.0
SubClassOf(OCCO_27403200,OCCO_00000009 some OCCO_00000079,):1.0
SubClassOf(OCCO_27403200,OCCO_00000009 some OCCO_00000084,):1.0
SubClassOf(OCCO_27403200,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_27403200,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_27403200,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_27403200,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_27403200,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_27403200,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_27403200,OCCO_00000010 some OCCO_00000029,):1.0
SubClassOf(OCCO_27403200,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_27403200,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_27403200,OCCO_00000010 some OCCO_00000052,):1.0
SubClassOf(OCCO_27403200,OCCO_00000006 value 4):1.0
DisjointWith(OCCO_27403200,OCCO_00000088):1.0
is(OCCO_31113000,Class):1.0
is(OCCO_31113300,Class):1.0
SubClassOf(OCCO_31113300,OCCO_31113000,):1.0
SubClassOf(OCCO_31113300,OCCO_00000009 some OCCO_00000064,):1.0
SubClassOf(OCCO_31113300,OCCO_00000009 some OCCO_00000078,):1.0
SubClassOf(OCCO_31113300,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_31113300,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_31113300,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_31113300,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_31113300,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_31113300,OCCO_00000010 some OCCO_00000023,):1.0
SubClassOf(OCCO_31113300,OCCO_00000010 some OCCO_00000035,):1.0
SubClassOf(OCCO_31113300,OCCO_00000010 some OCCO_00000046,):1.0
SubClassOf(OCCO_31113300,OCCO_00000010 some OCCO_00000047,):1.0
SubClassOf(OCCO_31113300,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_31113300,OCCO_00000006 value 2):1.0
is(OCCO_31909000,Class):1.0
is(OCCO_31909600,Class):1.0
SubClassOf(OCCO_31909600,OCCO_31909000,):1.0
SubClassOf(OCCO_31909600,OCCO_00000009 some OCCO_00000064,):1.0
SubClassOf(OCCO_31909600,OCCO_00000009 some OCCO_00000084,):1.0
SubClassOf(OCCO_31909600,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_31909600,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_31909600,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_31909600,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_31909600,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_31909600,OCCO_00000010 some OCCO_00000035,):1.0
SubClassOf(OCCO_31909600,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_31909600,OCCO_00000010 some OCCO_00000046,):1.0
SubClassOf(OCCO_31909600,OCCO_00000010 some OCCO_00000047,):1.0
SubClassOf(OCCO_31909600,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_31909600,OCCO_00000006 value 2):1.0
is(OCCO_31909902,Class):1.0
SubClassOf(OCCO_31909902,OCCO_31909000,):1.0
SubClassOf(OCCO_31909902,OCCO_00000009 some OCCO_00000060,):1.0
SubClassOf(OCCO_31909902,OCCO_00000009 some OCCO_00000084,):1.0
SubClassOf(OCCO_31909902,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_31909902,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_31909902,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_31909902,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_31909902,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_31909902,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_31909902,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_31909902,OCCO_00000010 some OCCO_00000047,):1.0
SubClassOf(OCCO_31909902,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_31909902,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_31909902,OCCO_00000006 value 3):1.0
is(OCCO_33109000,Class):1.0
is(OCCO_33109900,Class):1.0
SubClassOf(OCCO_33109900,OCCO_33109000):1.0
is(OCCO_33202000,Class):1.0
is(OCCO_33202100,Class):1.0
SubClassOf(OCCO_33202100,OCCO_33202000,):1.0
SubClassOf(OCCO_33202100,OCCO_00000006 value 3):1.0
is(OCCO_33302000,Class):1.0
is(OCCO_33302100,Class):1.0
SubClassOf(OCCO_33302100,OCCO_33302000,):1.0
SubClassOf(OCCO_33302100,OCCO_00000006 value 3):1.0
is(OCCO_33302106,Class):1.0
SubClassOf(OCCO_33302106,OCCO_33302000,):1.0
SubClassOf(OCCO_33302106,OCCO_00000009 some OCCO_00000064,):1.0
SubClassOf(OCCO_33302106,OCCO_00000009 some OCCO_00000078,):1.0
SubClassOf(OCCO_33302106,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_33302106,OCCO_00000009 some OCCO_00000100,):1.0
SubClassOf(OCCO_33302106,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_33302106,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_33302106,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_33302106,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_33302106,OCCO_00000010 some OCCO_00000029,):1.0
SubClassOf(OCCO_33302106,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_33302106,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_33302106,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_33302106,OCCO_00000006 value 4):1.0
is(OCCO_33902000,Class):1.0
is(OCCO_33902100,Class):1.0
SubClassOf(OCCO_33902100,OCCO_33902000,):1.0
SubClassOf(OCCO_33902100,OCCO_00000009 some OCCO_00000078,):1.0
SubClassOf(OCCO_33902100,OCCO_00000009 some OCCO_00000084,):1.0
SubClassOf(OCCO_33902100,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_33902100,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_33902100,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_33902100,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_33902100,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_33902100,OCCO_00000010 some OCCO_00000022,):1.0
SubClassOf(OCCO_33902100,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_33902100,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_33902100,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_33902100,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_33902100,OCCO_00000006 value 3):1.0
is(OCCO_35201000,Class):1.0
is(OCCO_35201200,Class):1.0
SubClassOf(OCCO_35201200,OCCO_35201000,):1.0
SubClassOf(OCCO_35201200,OCCO_00000009 some OCCO_00000079,):1.0
SubClassOf(OCCO_35201200,OCCO_00000009 some OCCO_00000084,):1.0
SubClassOf(OCCO_35201200,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_35201200,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_35201200,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_35201200,OCCO_00000009 some OCCO_00000105,):1.0
SubClassOf(OCCO_35201200,OCCO_00000010 some OCCO_00000035,):1.0
SubClassOf(OCCO_35201200,OCCO_00000010 some OCCO_00000042,):1.0
SubClassOf(OCCO_35201200,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_35201200,OCCO_00000010 some OCCO_00000046,):1.0
SubClassOf(OCCO_35201200,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_35201200,OCCO_00000010 some OCCO_00000052,):1.0
SubClassOf(OCCO_35201200,OCCO_00000006 value 2):1.0
is(OCCO_35304000,Class):1.0
is(OCCO_35304100,Class):1.0
SubClassOf(OCCO_35304100,OCCO_35304000,):1.0
SubClassOf(OCCO_35304100,OCCO_00000009 some OCCO_00000084,):1.0
SubClassOf(OCCO_35304100,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_35304100,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_35304100,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_35304100,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_35304100,OCCO_00000009 some OCCO_00000100,):1.0
SubClassOf(OCCO_35304100,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_35304100,OCCO_00000010 some OCCO_00000023,):1.0
SubClassOf(OCCO_35304100,OCCO_00000010 some OCCO_00000035,):1.0
SubClassOf(OCCO_35304100,OCCO_00000010 some OCCO_00000046,):1.0
SubClassOf(OCCO_35304100,OCCO_00000010 some OCCO_00000047,):1.0
SubClassOf(OCCO_35304100,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_35304100,OCCO_00000006 value 2):1.0
is(OCCO_35909000,Class):1.0
is(OCCO_35909900,Class):1.0
SubClassOf(OCCO_35909900,OCCO_35909000):1.0
is(OCCO_37101000,Class):1.0
is(OCCO_37101100,Class):1.0
SubClassOf(OCCO_37101100,OCCO_37101000,):1.0
SubClassOf(OCCO_37101100,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_37101100,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_37101100,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_37101100,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_37101100,OCCO_00000009 some OCCO_00000100,):1.0
SubClassOf(OCCO_37101100,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_37101100,OCCO_00000010 some OCCO_00000023,):1.0
SubClassOf(OCCO_37101100,OCCO_00000010 some OCCO_00000033,):1.0
SubClassOf(OCCO_37101100,OCCO_00000010 some OCCO_00000035,):1.0
SubClassOf(OCCO_37101100,OCCO_00000010 some OCCO_00000047,):1.0
SubClassOf(OCCO_37101100,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_37101100,OCCO_00000010 some OCCO_00000052,):1.0
SubClassOf(OCCO_37101100,OCCO_00000006 value 2):1.0
is(OCCO_37101200,Class):1.0
SubClassOf(OCCO_37101200,OCCO_37101000,):1.0
SubClassOf(OCCO_37101200,OCCO_00000009 some OCCO_00000064,):1.0
SubClassOf(OCCO_37101200,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_37101200,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_37101200,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_37101200,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_37101200,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_37101200,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_37101200,OCCO_00000010 some OCCO_00000023,):1.0
SubClassOf(OCCO_37101200,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_37101200,OCCO_00000010 some OCCO_00000035,):1.0
SubClassOf(OCCO_37101200,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_37101200,OCCO_00000010 some OCCO_00000052,):1.0
SubClassOf(OCCO_37101200,OCCO_00000006 value 3):1.0
is(OCCO_37201000,Class):1.0
is(OCCO_37201200,Class):1.0
SubClassOf(OCCO_37201200,OCCO_37201000,):1.0
SubClassOf(OCCO_37201200,OCCO_00000009 some OCCO_00000069,):1.0
SubClassOf(OCCO_37201200,OCCO_00000009 some OCCO_00000084,):1.0
SubClassOf(OCCO_37201200,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_37201200,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_37201200,OCCO_00000009 some OCCO_00000103,):1.0
SubClassOf(OCCO_37201200,OCCO_00000009 some OCCO_00000106,):1.0
SubClassOf(OCCO_37201200,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_37201200,OCCO_00000010 some OCCO_00000023,):1.0
SubClassOf(OCCO_37201200,OCCO_00000010 some OCCO_00000035,):1.0
SubClassOf(OCCO_37201200,OCCO_00000010 some OCCO_00000046,):1.0
SubClassOf(OCCO_37201200,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_37201200,OCCO_00000010 some OCCO_00000052,):1.0
SubClassOf(OCCO_37201200,OCCO_00000006 value 1):1.0
is(OCCO_39303000,Class):1.0
is(OCCO_39303100,Class):1.0
SubClassOf(OCCO_39303100,OCCO_39303000,):1.0
SubClassOf(OCCO_39303100,OCCO_00000009 some OCCO_00000084,):1.0
SubClassOf(OCCO_39303100,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_39303100,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_39303100,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_39303100,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_39303100,OCCO_00000009 some OCCO_00000100,):1.0
SubClassOf(OCCO_39303100,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_39303100,OCCO_00000010 some OCCO_00000023,):1.0
SubClassOf(OCCO_39303100,OCCO_00000010 some OCCO_00000040,):1.0
SubClassOf(OCCO_39303100,OCCO_00000010 some OCCO_00000046,):1.0
SubClassOf(OCCO_39303100,OCCO_00000010 some OCCO_00000047,):1.0
SubClassOf(OCCO_39303100,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_39303100,OCCO_00000006 value 2):1.0
is(OCCO_39401000,Class):1.0
is(OCCO_39401200,Class):1.0
SubClassOf(OCCO_39401200,OCCO_39401000,):1.0
SubClassOf(OCCO_39401200,OCCO_00000006 value 2):1.0
is(OCCO_39601000,Class):1.0
is(OCCO_39601100,Class):1.0
SubClassOf(OCCO_39601100,OCCO_39601000,):1.0
SubClassOf(OCCO_39601100,OCCO_00000009 some OCCO_00000083,):1.0
SubClassOf(OCCO_39601100,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_39601100,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_39601100,OCCO_00000009 some OCCO_00000100,):1.0
SubClassOf(OCCO_39601100,OCCO_00000009 some OCCO_00000104,):1.0
SubClassOf(OCCO_39601100,OCCO_00000009 some OCCO_00000106,):1.0
SubClassOf(OCCO_39601100,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_39601100,OCCO_00000010 some OCCO_00000023,):1.0
SubClassOf(OCCO_39601100,OCCO_00000010 some OCCO_00000035,):1.0
SubClassOf(OCCO_39601100,OCCO_00000010 some OCCO_00000046,):1.0
SubClassOf(OCCO_39601100,OCCO_00000010 some OCCO_00000047,):1.0
SubClassOf(OCCO_39601100,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_39601100,OCCO_00000006 value 2):1.0
is(OCCO_39903000,Class):1.0
is(OCCO_39903100,Class):1.0
SubClassOf(OCCO_39903100,OCCO_39903000,):1.0
SubClassOf(OCCO_39903100,OCCO_00000006 value 3):1.0
is(OCCO_41101000,Class):1.0
is(OCCO_41101100,Class):1.0
SubClassOf(OCCO_41101100,OCCO_41101000,):1.0
SubClassOf(OCCO_41101100,OCCO_00000009 some OCCO_00000084,):1.0
SubClassOf(OCCO_41101100,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_41101100,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_41101100,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_41101100,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_41101100,OCCO_00000009 some OCCO_00000100,):1.0
SubClassOf(OCCO_41101100,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_41101100,OCCO_00000010 some OCCO_00000023,):1.0
SubClassOf(OCCO_41101100,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_41101100,OCCO_00000010 some OCCO_00000035,):1.0
SubClassOf(OCCO_41101100,OCCO_00000010 some OCCO_00000046,):1.0
SubClassOf(OCCO_41101100,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_41101100,OCCO_00000006 value 2):1.0
is(OCCO_41202000,Class):1.0
is(OCCO_41202200,Class):1.0
