is(date,Datatype):1.0
is(21856,Individual):1.0
is(21857,Individual):1.0
is(21858,Individual):1.0
is(21859,Individual):1.0
is(21860,Individual):1.0
is(21861,Individual):1.0
is(21862,Individual):1.0
is(21863,Individual):1.0
is(21864,Individual):1.0
is(21865,Individual):1.0
is(21866,Individual):1.0
is(21867,Individual):1.0
is(21868,Individual):1.0
is(21869,Individual):1.0
is(21870,Individual):1.0
is(21871,Individual):1.0
is(21872,Individual):1.0
is(21873,Individual):1.0
is(21874,Individual):1.0
is(21875,Individual):1.0
is(21876,Individual):1.0
is(21877,Individual):1.0
is(21878,Individual):1.0
is(21879,Individual):1.0
is(21880,Individual):1.0
is(21881,Individual):1.0
is(21882,Individual):1.0
is(21883,Individual):1.0
is(21884,Individual):1.0
is(21885,Individual):1.0
is(21886,Individual):1.0
is(21887,Individual):1.0
is(21888,Individual):1.0
is(21889,Individual):1.0
is(21890,Individual):1.0
is(21891,Individual):1.0
is(21892,Individual):1.0
is(21893,Individual):1.0
is(21894,Individual):1.0
is(21895,Individual):1.0
is(21896,Individual):1.0
is(21897,Individual):1.0
is(21898,Individual):1.0
is(21899,Individual):1.0
is(21900,Individual):1.0
is(21901,Individual):1.0
is(21902,Individual):1.0
is(21903,Individual):1.0
is(21904,Individual):1.0
is(21905,Individual):1.0
is(21906,Individual):1.0
is(21907,Individual):1.0
is(21908,Individual):1.0
is(21909,Individual):1.0
is(21910,Individual):1.0
is(21911,Individual):1.0
is(21912,Individual):1.0
is(21913,Individual):1.0
is(21914,Individual):1.0
is(21915,Individual):1.0
is(21916,Individual):1.0
is(21917,Individual):1.0
is(21918,Individual):1.0
is(21919,Individual):1.0
is(21920,Individual):1.0
is(21921,Individual):1.0
is(21922,Individual):1.0
is(21923,Individual):1.0
is(21924,Individual):1.0
is(21925,Individual):1.0
is(21926,Individual):1.0
is(21927,Individual):1.0
is(21928,Individual):1.0
is(21929,Individual):1.0
is(21930,Individual):1.0
is(21931,Individual):1.0
is(21932,Individual):1.0
is(21933,Individual):1.0
is(21934,Individual):1.0
is(21935,Individual):1.0
is(21936,Individual):1.0
is(21937,Individual):1.0
is(21938,Individual):1.0
is(21939,Individual):1.0
is(21940,Individual):1.0
is(21941,Individual):1.0
is(21942,Individual):1.0
is(21943,Individual):1.0
is(21944,Individual):1.0
is(21945,Individual):1.0
is(21946,Individual):1.0
is(21947,Individual):1.0
is(21948,Individual):1.0
is(21949,Individual):1.0
is(21950,Individual):1.0
is(21951,Individual):1.0
is(21952,Individual):1.0
is(21953,Individual):1.0
is(21954,Individual):1.0
is(21955,Individual):1.0
is(21956,Individual):1.0
is(21957,Individual):1.0
is(21958,Individual):1.0
is(21959,Individual):1.0
is(21960,Individual):1.0
is(21961,Individual):1.0
is(21962,Individual):1.0
is(21963,Individual):1.0
is(21964,Individual):1.0
is(21965,Individual):1.0
is(21966,Individual):1.0
is(21967,Individual):1.0
is(21968,Individual):1.0
is(21969,Individual):1.0
is(21970,Individual):1.0
is(21971,Individual):1.0
is(21972,Individual):1.0
is(21973,Individual):1.0
is(21974,Individual):1.0
is(21975,Individual):1.0
is(21976,Individual):1.0
is(21977,Individual):1.0
is(21978,Individual):1.0
is(21979,Individual):1.0
is(21980,Individual):1.0
is(21981,Individual):1.0
is(21982,Individual):1.0
is(21983,Individual):1.0
is(21984,Individual):1.0
is(21985,Individual):1.0
is(21986,Individual):1.0
is(21987,Individual):1.0
is(21988,Individual):1.0
is(21989,Individual):1.0
is(21990,Individual):1.0
is(21991,Individual):1.0
is(21992,Individual):1.0
is(21993,Individual):1.0
is(21994,Individual):1.0
is(21995,Individual):1.0
is(21996,Individual):1.0
is(21997,Individual):1.0
is(21998,Individual):1.0
is(21999,Individual):1.0
is(22000,Individual):1.0
is(22001,Individual):1.0
is(22002,Individual):1.0
is(22003,Individual):1.0
is(22004,Individual):1.0
is(22005,Individual):1.0
is(22006,Individual):1.0
is(22007,Individual):1.0
is(22008,Individual):1.0
is(22009,Individual):1.0
is(22010,Individual):1.0
is(22011,Individual):1.0
is(22012,Individual):1.0
is(22013,Individual):1.0
is(22014,Individual):1.0
is(22015,Individual):1.0
is(22016,Individual):1.0
is(22017,Individual):1.0
is(22018,Individual):1.0
is(22019,Individual):1.0
is(22020,Individual):1.0
is(22022,Individual):1.0
is(22023,Individual):1.0
is(22024,Individual):1.0
is(22025,Individual):1.0
is(22026,Individual):1.0
is(22027,Individual):1.0
is(22028,Individual):1.0
is(22029,Individual):1.0
is(22030,Individual):1.0
is(22031,Individual):1.0
is(22032,Individual):1.0
is(22033,Individual):1.0
is(22034,Individual):1.0
is(22035,Individual):1.0
Types(22035,Variable):1.0
is(22036,Individual):1.0
is(22037,Individual):1.0
is(22038,Individual):1.0
is(22039,Individual):1.0
is(22040,Individual):1.0
is(22041,Individual):1.0
is(22042,Individual):1.0
is(22044,Individual):1.0
is(22045,Individual):1.0
is(22046,Individual):1.0
is(22047,Individual):1.0
is(22048,Individual):1.0
is(22049,Individual):1.0
is(22050,Individual):1.0
is(22051,Individual):1.0
is(22052,Individual):1.0
is(22053,Individual):1.0
is(22054,Individual):1.0
is(22055,Individual):1.0
is(22056,Individual):1.0
is(22057,Individual):1.0
is(22058,Individual):1.0
is(22059,Individual):1.0
is(22060,Individual):1.0
is(22061,Individual):1.0
is(22062,Individual):1.0
is(22063,Individual):1.0
is(22064,Individual):1.0
is(22065,Individual):1.0
Types(22065,Variable):1.0
is(22066,Individual):1.0
is(22067,Individual):1.0
is(22068,Individual):1.0
is(22069,Individual):1.0
is(22070,Individual):1.0
is(22071,Individual):1.0
is(22072,Individual):1.0
is(22073,Individual):1.0
is(22074,Individual):1.0
is(22075,Individual):1.0
is(22076,Individual):1.0
is(22077,Individual):1.0
is(22078,Individual):1.0
is(22079,Individual):1.0
is(22080,Individual):1.0
is(22081,Individual):1.0
is(22082,Individual):1.0
is(22083,Individual):1.0
is(22084,Individual):1.0
is(22085,Individual):1.0
is(22086,Individual):1.0
is(22087,Individual):1.0
is(22088,Individual):1.0
is(22089,Individual):1.0
is(22090,Individual):1.0
is(22091,Individual):1.0
is(22092,Individual):1.0
is(22093,Individual):1.0
is(22094,Individual):1.0
is(22095,Individual):1.0
is(22096,Individual):1.0
is(22097,Individual):1.0
is(22098,Individual):1.0
is(22099,Individual):1.0
is(22100,Individual):1.0
is(22101,Individual):1.0
is(22102,Individual):1.0
is(22103,Individual):1.0
is(22104,Individual):1.0
is(22105,Individual):1.0
is(22106,Individual):1.0
is(22107,Individual):1.0
is(22108,Individual):1.0
is(22109,Individual):1.0
Types(22109,Variable):1.0
is(22110,Individual):1.0
is(22111,Individual):1.0
is(22112,Individual):1.0
is(22113,Individual):1.0
is(22114,Individual):1.0
is(22115,Individual):1.0
is(22116,Individual):1.0
is(22117,Individual):1.0
is(22118,Individual):1.0
is(22119,Individual):1.0
is(22120,Individual):1.0
is(22121,Individual):1.0
is(22122,Individual):1.0
is(22123,Individual):1.0
is(22124,Individual):1.0
is(22125,Individual):1.0
is(22126,Individual):1.0
is(22127,Individual):1.0
is(22128,Individual):1.0
is(22129,Individual):1.0
is(22130,Individual):1.0
is(22131,Individual):1.0
is(22132,Individual):1.0
is(22133,Individual):1.0
is(22134,Individual):1.0
is(22135,Individual):1.0
is(22136,Individual):1.0
is(22137,Individual):1.0
is(22138,Individual):1.0
is(22139,Individual):1.0
is(22140,Individual):1.0
is(22141,Individual):1.0
is(22142,Individual):1.0
is(22143,Individual):1.0
is(22144,Individual):1.0
is(22145,Individual):1.0
is(22146,Individual):1.0
is(22147,Individual):1.0
is(22148,Individual):1.0
is(22149,Individual):1.0
is(22150,Individual):1.0
is(22151,Individual):1.0
is(22152,Individual):1.0
is(22153,Individual):1.0
is(22154,Individual):1.0
is(22155,Individual):1.0
is(22156,Individual):1.0
is(22157,Individual):1.0
is(22158,Individual):1.0
is(22159,Individual):1.0
is(22160,Individual):1.0
is(22161,Individual):1.0
is(22162,Individual):1.0
is(22163,Individual):1.0
is(22164,Individual):1.0
is(22165,Individual):1.0
is(22166,Individual):1.0
is(22167,Individual):1.0
is(22168,Individual):1.0
is(22169,Individual):1.0
is(22170,Individual):1.0
is(22171,Individual):1.0
is(22172,Individual):1.0
is(22173,Individual):1.0
is(22174,Individual):1.0
is(22175,Individual):1.0
is(22176,Individual):1.0
is(22177,Individual):1.0
is(22178,Individual):1.0
is(22179,Individual):1.0
is(22180,Individual):1.0
is(22181,Individual):1.0
is(22182,Individual):1.0
is(22183,Individual):1.0
is(22184,Individual):1.0
is(22185,Individual):1.0
is(22186,Individual):1.0
is(22187,Individual):1.0
is(22188,Individual):1.0
is(22189,Individual):1.0
is(22190,Individual):1.0
is(22191,Individual):1.0
is(22192,Individual):1.0
is(22193,Individual):1.0
is(22194,Individual):1.0
is(22195,Individual):1.0
is(22196,Individual):1.0
is(22197,Individual):1.0
is(22198,Individual):1.0
is(22199,Individual):1.0
is(22200,Individual):1.0
is(22201,Individual):1.0
is(22202,Individual):1.0
is(22203,Individual):1.0
is(22204,Individual):1.0
is(22205,Individual):1.0
is(22206,Individual):1.0
is(22207,Individual):1.0
is(22208,Individual):1.0
is(22209,Individual):1.0
is(22210,Individual):1.0
is(22211,Individual):1.0
is(22212,Individual):1.0
is(22213,Individual):1.0
is(22214,Individual):1.0
is(22215,Individual):1.0
is(22216,Individual):1.0
is(22217,Individual):1.0
is(22218,Individual):1.0
is(22219,Individual):1.0
is(22220,Individual):1.0
is(22221,Individual):1.0
is(22222,Individual):1.0
is(22223,Individual):1.0
is(22224,Individual):1.0
is(22225,Individual):1.0
is(22226,Individual):1.0
is(22227,Individual):1.0
is(22228,Individual):1.0
is(22229,Individual):1.0
is(22230,Individual):1.0
is(22231,Individual):1.0
is(22232,Individual):1.0
is(22233,Individual):1.0
is(22234,Individual):1.0
is(22235,Individual):1.0
is(22236,Individual):1.0
is(22237,Individual):1.0
is(22238,Individual):1.0
is(22239,Individual):1.0
is(22240,Individual):1.0
Types(22240,22240):1.0
is(22241,Individual):1.0
is(22242,Individual):1.0
is(22243,Individual):1.0
is(22244,Individual):1.0
is(22245,Individual):1.0
is(22246,Individual):1.0
is(22247,Individual):1.0
is(22248,Individual):1.0
is(22249,Individual):1.0
is(22250,Individual):1.0
is(22251,Individual):1.0
is(22252,Individual):1.0
is(22253,Individual):1.0
is(22254,Individual):1.0
is(22255,Individual):1.0
is(22256,Individual):1.0
is(22257,Individual):1.0
is(22258,Individual):1.0
is(22259,Individual):1.0
is(22260,Individual):1.0
is(22261,Individual):1.0
is(22262,Individual):1.0
is(22263,Individual):1.0
is(22264,Individual):1.0
is(22265,Individual):1.0
is(22266,Individual):1.0
is(22267,Individual):1.0
is(22268,Individual):1.0
is(22269,Individual):1.0
is(22270,Individual):1.0
is(22271,Individual):1.0
is(22272,Individual):1.0
is(22273,Individual):1.0
is(22274,Individual):1.0
is(22275,Individual):1.0
is(22276,Individual):1.0
is(22277,Individual):1.0
is(22278,Individual):1.0
is(22279,Individual):1.0
Types(22279,Variable):1.0
is(22280,Individual):1.0
is(22281,Individual):1.0
Types(22281,Variable):1.0
is(22282,Individual):1.0
is(22283,Individual):1.0
is(22284,Individual):1.0
is(22285,Individual):1.0
is(22286,Individual):1.0
is(22287,Individual):1.0
is(22288,Individual):1.0
is(22289,Individual):1.0
is(22290,Individual):1.0
is(22291,Individual):1.0
is(22292,Individual):1.0
is(22293,Individual):1.0
is(22294,Individual):1.0
is(22295,Individual):1.0
is(22296,Individual):1.0
is(22297,Individual):1.0
is(22298,Individual):1.0
is(22299,Individual):1.0
is(22300,Individual):1.0
is(22301,Individual):1.0
is(22302,Individual):1.0
is(22303,Individual):1.0
is(22304,Individual):1.0
is(22305,Individual):1.0
is(22306,Individual):1.0
is(22307,Individual):1.0
is(22308,Individual):1.0
is(22309,Individual):1.0
is(22310,Individual):1.0
is(22311,Individual):1.0
is(22312,Individual):1.0
is(22313,Individual):1.0
Types(22313,Variable):1.0
is(22314,Individual):1.0
is(22315,Individual):1.0
is(22316,Individual):1.0
is(22317,Individual):1.0
Types(22317,Variable):1.0
is(22318,Individual):1.0
is(22320,Individual):1.0
is(22321,Individual):1.0
is(22322,Individual):1.0
is(22323,Individual):1.0
is(22324,Individual):1.0
is(22325,Individual):1.0
is(22326,Individual):1.0
is(22327,Individual):1.0
is(22328,Individual):1.0
is(22329,Individual):1.0
is(22330,Individual):1.0
is(22500,Individual):1.0
is(22,Individual):1.0
is(23,Individual):1.0
is(24,Individual):1.0
is(25,Individual):1.0
is(26,Individual):1.0
is(27,Individual):1.0
is(28,Individual):1.0
is(29,Individual):1.0
is(2,Individual):1.0
is(30000,Individual):1.0
is(30002,Individual):1.0
is(30003,Individual):1.0
is(30004,Individual):1.0
is(30005,Individual):1.0
is(30006,Individual):1.0
is(30007,Individual):1.0
is(30008,Individual):1.0
is(30009,Individual):1.0
is(30010,Individual):1.0
is(30011,Individual):1.0
is(30012,Individual):1.0
is(30013,Individual):1.0
is(30014,Individual):1.0
is(30015,Individual):1.0
is(30016,Individual):1.0
is(30017,Individual):1.0
is(30018,Individual):1.0
is(30019,Individual):1.0
is(30021,Individual):1.0
is(30022,Individual):1.0
is(30023,Individual):1.0
is(30024,Individual):1.0
is(30025,Individual):1.0
is(30026,Individual):1.0
is(30027,Individual):1.0
is(30028,Individual):1.0
is(30029,Individual):1.0
is(30030,Individual):1.0
is(30031,Individual):1.0
is(30032,Individual):1.0
is(30034,Individual):1.0
is(30035,Individual):1.0
is(30036,Individual):1.0
is(30037,Individual):1.0
is(30040,Individual):1.0
is(30041,Individual):1.0
Types(30041,NCBITaxon_40674):1.0
is(30047,Individual):1.0
is(30048,Individual):1.0
is(30049,Individual):1.0
is(30050,Individual):1.0
is(30051,Individual):1.0
is(30052,Individual):1.0
is(30053,Individual):1.0
is(30054,Individual):1.0
is(30055,Individual):1.0
is(30056,Individual):1.0
is(30057,Individual):1.0
is(30058,Individual):1.0
is(30059,Individual):1.0
is(30060,Individual):1.0
is(30061,Individual):1.0
is(30062,Individual):1.0
is(30063,Individual):1.0
is(30064,Individual):1.0
is(30065,Individual):1.0
is(30066,Individual):1.0
is(30067,Individual):1.0
is(30068,Individual):1.0
is(30069,Individual):1.0
is(30070,Individual):1.0
is(30071,Individual):1.0
is(30072,Individual):1.0
is(30073,Individual):1.0
is(30100,Individual):1.0
is(30101,Individual):1.0
is(30102,Individual):1.0
is(30103,Individual):1.0
is(30104,Individual):1.0
is(30105,Individual):1.0
is(30106,Individual):1.0
is(30107,Individual):1.0
is(30108,Individual):1.0
is(30109,Individual):1.0
is(30110,Individual):1.0
is(30111,Individual):1.0
is(30112,Individual):1.0
is(30113,Individual):1.0
is(30114,Individual):1.0
is(30115,Individual):1.0
is(30116,Individual):1.0
is(30117,Individual):1.0
is(30118,Individual):1.0
is(30119,Individual):1.0
is(30120,Individual):1.0
is(30121,Individual):1.0
Types(30121,Variable):1.0
is(30122,Individual):1.0
is(30123,Individual):1.0
is(30124,Individual):1.0
is(30125,Individual):1.0
is(30126,Individual):1.0
is(30127,Individual):1.0
is(30128,Individual):1.0
is(30129,Individual):1.0
is(30130,Individual):1.0
is(30131,Individual):1.0
is(30132,Individual):1.0
is(30133,Individual):1.0
is(30134,Individual):1.0
is(30135,Individual):1.0
is(30136,Individual):1.0
is(30137,Individual):1.0
is(30138,Individual):1.0
is(30139,Individual):1.0
is(30140,Individual):1.0
is(30141,Individual):1.0
is(30142,Individual):1.0
is(30143,Individual):1.0
is(30144,Individual):1.0
is(30145,Individual):1.0
is(30146,Individual):1.0
is(30147,Individual):1.0
is(30148,Individual):1.0
is(30149,Individual):1.0
is(30150,Individual):1.0
is(30151,Individual):1.0
is(30152,Individual):1.0
is(30153,Individual):1.0
is(30154,Individual):1.0
is(30155,Individual):1.0
is(30156,Individual):1.0
is(30157,Individual):1.0
is(30158,Individual):1.0
is(30159,Individual):1.0
is(30160,Individual):1.0
is(30161,Individual):1.0
is(30162,Individual):1.0
is(30163,Individual):1.0
is(30164,Individual):1.0
is(30165,Individual):1.0
is(30166,Individual):1.0
is(30167,Individual):1.0
is(30168,Individual):1.0
is(30169,Individual):1.0
is(30170,Individual):1.0
is(30171,Individual):1.0
is(30172,Individual):1.0
is(30173,Individual):1.0
is(30174,Individual):1.0
is(30175,Individual):1.0
is(30176,Individual):1.0
is(30177,Individual):1.0
is(30179,Individual):1.0
is(30180,Individual):1.0
is(30181,Individual):1.0
is(30182,Individual):1.0
is(30183,Individual):1.0
is(30184,Individual):1.0
is(30200,Individual):1.0
Types(30200,Variable):1.0
is(30201,Individual):1.0
Types(30201,Variable):1.0
is(30202,Individual):1.0
is(30203,Individual):1.0
Types(30203,Variable):1.0
is(30204,Individual):1.0
Types(30204,Variable):1.0
is(30205,Individual):1.0
is(30206,Individual):1.0
Types(30206,Variable):1.0
is(30207,Individual):1.0
is(30208,Individual):1.0
Types(30208,Variable):1.0
is(30209,Individual):1.0
is(30210,Individual):1.0
is(30211,Individual):1.0
is(30212,Individual):1.0
is(30213,Individual):1.0
is(30214,Individual):1.0
is(30215,Individual):1.0
is(30216,Individual):1.0
is(30217,Individual):1.0
Types(30217,Variable):1.0
is(30218,Individual):1.0
Types(30218,Variable):1.0
is(30219,Individual):1.0
Types(30219,Variable):1.0
is(30220,Individual):1.0
Types(30220,Variable):1.0
is(30221,Individual):1.0
Types(30221,Variable):1.0
is(30222,Individual):1.0
is(30223,Individual):1.0
is(30224,Individual):1.0
is(30225,Individual):1.0
is(30226,Individual):1.0
is(30227,Individual):1.0
is(30228,Individual):1.0
is(30229,Individual):1.0
Types(30229,Variable):1.0
is(30230,Individual):1.0
Types(30230,Variable):1.0
is(30231,Individual):1.0
Types(30231,Variable):1.0
is(30232,Individual):1.0
Types(30232,Variable):1.0
is(30233,Individual):1.0
Types(30233,Variable):1.0
is(30234,Individual):1.0
Types(30234,Variable):1.0
is(30235,Individual):1.0
Types(30235,Variable):1.0
is(30236,Individual):1.0
Types(30236,Variable):1.0
is(30237,Individual):1.0
Types(30237,Variable):1.0
is(30238,Individual):1.0
Types(30238,Variable):1.0
is(30239,Individual):1.0
Types(30239,Variable):1.0
is(30240,Individual):1.0
Types(30240,Variable):1.0
is(30241,Individual):1.0
Types(30241,Variable):1.0
is(30242,Individual):1.0
Types(30242,Variable):1.0
is(30243,Individual):1.0
Types(30243,Variable):1.0
is(30244,Individual):1.0
Types(30244,Variable):1.0
is(30245,Individual):1.0
Types(30245,Variable):1.0
is(30246,Individual):1.0
Types(30246,Variable):1.0
is(30247,Individual):1.0
Types(30247,Variable):1.0
is(30248,Individual):1.0
Types(30248,Variable):1.0
is(30249,Individual):1.0
Types(30249,Variable):1.0
is(30250,Individual):1.0
Types(30250,Variable):1.0
is(30251,Individual):1.0
Types(30251,Variable):1.0
is(30252,Individual):1.0
Types(30252,Variable):1.0
is(30253,Individual):1.0
Types(30253,Variable):1.0
is(30254,Individual):1.0
Types(30254,Variable):1.0
is(30255,Individual):1.0
Types(30255,Variable):1.0
is(30256,Individual):1.0
Types(30256,Variable):1.0
is(30257,Individual):1.0
Types(30257,Variable):1.0
is(30258,Individual):1.0
Types(30258,Variable):1.0
is(30259,Individual):1.0
Types(30259,Variable):1.0
is(30260,Individual):1.0
Types(30260,Variable):1.0
is(30261,Individual):1.0
Types(30261,Variable):1.0
is(30262,Individual):1.0
Types(30262,Variable):1.0
is(30263,Individual):1.0
is(30264,Individual):1.0
is(30265,Individual):1.0
Types(30265,Variable):1.0
is(30266,Individual):1.0
Types(30266,Variable):1.0
is(30267,Individual):1.0
is(30268,Individual):1.0
is(30269,Individual):1.0
is(30270,Individual):1.0
is(30271,Individual):1.0
is(30272,Individual):1.0
is(30273,Individual):1.0
is(30274,Individual):1.0
is(30275,Individual):1.0
is(30276,Individual):1.0
is(30277,Individual):1.0
is(30278,Individual):1.0
is(30279,Individual):1.0
is(30280,Individual):1.0
is(30281,Individual):1.0
is(30282,Individual):1.0
is(30283,Individual):1.0
is(30284,Individual):1.0
is(30285,Individual):1.0
is(30286,Individual):1.0
is(30287,Individual):1.0
is(30288,Individual):1.0
is(30289,Individual):1.0
is(30290,Individual):1.0
is(30291,Individual):1.0
is(30292,Individual):1.0
is(30293,Individual):1.0
is(30294,Individual):1.0
is(30295,Individual):1.0
is(30296,Individual):1.0
is(30297,Individual):1.0
is(30298,Individual):1.0
is(30299,Individual):1.0
is(30300,Individual):1.0
is(30301,Individual):1.0
is(30302,Individual):1.0
is(30303,Individual):1.0
is(30304,Individual):1.0
is(30305,Individual):1.0
Types(30305,NCBITaxon_40674):1.0
is(30306,Individual):1.0
Types(30306,NCBITaxon_40674):1.0
is(30307,Individual):1.0
Types(30307,NCBITaxon_40674):1.0
is(30308,Individual):1.0
Types(30308,NCBITaxon_40674):1.0
is(30309,Individual):1.0
is(30310,Individual):1.0
is(30311,Individual):1.0
is(30312,Individual):1.0
is(30313,Individual):1.0
is(30314,Individual):1.0
is(30315,Individual):1.0
is(30316,Individual):1.0
is(30317,Individual):1.0
is(30318,Individual):1.0
is(30319,Individual):1.0
Types(30319,Variable):1.0
is(30320,Individual):1.0
is(30321,Individual):1.0
Types(30321,Variable):1.0
is(30322,Individual):1.0
is(30323,Individual):1.0
Types(30323,Variable):1.0
is(30324,Individual):1.0
Types(30324,Variable):1.0
is(30325,Individual):1.0
Types(30325,Variable):1.0
is(30326,Individual):1.0
Types(30326,Variable):1.0
is(30327,Individual):1.0
Types(30327,Variable):1.0
is(30328,Individual):1.0
is(30329,Individual):1.0
is(30330,Individual):1.0
is(30331,Individual):1.0
is(30332,Individual):1.0
Types(30332,Variable):1.0
is(30333,Individual):1.0
Types(30333,Variable):1.0
is(30334,Individual):1.0
is(30335,Individual):1.0
Types(30335,Variable):1.0
is(30336,Individual):1.0
is(30337,Individual):1.0
Types(30337,Variable):1.0
is(30338,Individual):1.0
Types(30338,Variable):1.0
is(30339,Individual):1.0
Types(30339,Variable):1.0
is(30340,Individual):1.0
Types(30340,Variable):1.0
is(30341,Individual):1.0
Types(30341,Variable):1.0
is(30342,Individual):1.0
Types(30342,Variable):1.0
is(30343,Individual):1.0
Types(30343,Variable):1.0
is(30344,Individual):1.0
Types(30344,Variable):1.0
is(30345,Individual):1.0
Types(30345,Variable):1.0
is(30346,Individual):1.0
Types(30346,Constraint):1.0
is(30347,Individual):1.0
Types(30347,Variable):1.0
is(30348,Individual):1.0
Types(30348,Variable):1.0
is(30349,Individual):1.0
Types(30349,Variable):1.0
is(30350,Individual):1.0
Types(30350,Variable):1.0
is(30351,Individual):1.0
Types(30351,Variable):1.0
is(30352,Individual):1.0
Types(30352,Variable):1.0
is(30353,Individual):1.0
is(30354,Individual):1.0
Types(30354,Variable):1.0
is(30355,Individual):1.0
Types(30355,Variable):1.0
is(30356,Individual):1.0
Types(30356,Variable):1.0
is(30357,Individual):1.0
Types(30357,Variable):1.0
is(30358,Individual):1.0
Types(30358,Variable):1.0
is(30359,Individual):1.0
Types(30359,Variable):1.0
is(30,Individual):1.0
is(31,Individual):1.0
is(32,Individual):1.0
is(33,Individual):1.0
is(34,Individual):1.0
is(35,Individual):1.0
is(36,Individual):1.0
is(37,Individual):1.0
is(38,Individual):1.0
is(39,Individual):1.0
is(40,Individual):1.0
is(41,Individual):1.0
is(42,Individual):1.0
is(43,Individual):1.0
is(44,Individual):1.0
is(45,Individual):1.0
is(46,Individual):1.0
is(47,Individual):1.0
is(48,Individual):1.0
is(49,Individual):1.0
is(4,Individual):1.0
is(50,Individual):1.0
is(51,Individual):1.0
is(52,Individual):1.0
is(53,Individual):1.0
is(54,Individual):1.0
is(55,Individual):1.0
is(56,Individual):1.0
is(57,Individual):1.0
is(58,Individual):1.0
is(59,Individual):1.0
is(5,Individual):1.0
is(5f8b97cc-30fe-4fa6-a236-1596c1cf8bc4,Individual):1.0
is(600019,Individual):1.0
is(60001,Individual):1.0
is(60002,Individual):1.0
is(60003,Individual):1.0
is(60004,Individual):1.0
is(60005,Individual):1.0
is(60006,Individual):1.0
is(60007,Individual):1.0
is(60008,Individual):1.0
is(60009,Individual):1.0
is(60010,Individual):1.0
is(60011,Individual):1.0
is(60012,Individual):1.0
is(60013,Individual):1.0
is(60014,Individual):1.0
is(60015,Individual):1.0
is(60016,Individual):1.0
is(60017,Individual):1.0
is(60018,Individual):1.0
is(60020,Individual):1.0
is(60021,Individual):1.0
is(60022,Individual):1.0
is(60023,Individual):1.0
is(60024,Individual):1.0
is(60025,Individual):1.0
is(60026,Individual):1.0
is(60027,Individual):1.0
is(60028,Individual):1.0
is(60029,Individual):1.0
is(60030,Individual):1.0
is(60031,Individual):1.0
is(60032,Individual):1.0
is(60033,Individual):1.0
is(60034,Individual):1.0
is(60036,Individual):1.0
is(60037,Individual):1.0
is(60038,Individual):1.0
is(60039,Individual):1.0
is(60,Individual):1.0
is(61,Individual):1.0
is(6249b1c4-9ee1-42ef-a0af-afe513ba2040,Individual):1.0
is(62,Individual):1.0
is(63,Individual):1.0
is(64,Individual):1.0
is(65,Individual):1.0
is(66,Individual):1.0
is(67,Individual):1.0
is(68,Individual):1.0
is(68d72e4c-7bcc-44e5-85b9-c2ee31152bc4,Individual):1.0
is(69,Individual):1.0
is(6,Individual):1.0
is(70877af3-62d5-41cc-8291-579756c3a6d3,Individual):1.0
is(71,Individual):1.0
is(72,Individual):1.0
is(73,Individual):1.0
is(74,Individual):1.0
is(75,Individual):1.0
is(76,Individual):1.0
is(77,Individual):1.0
is(78,Individual):1.0
is(79,Individual):1.0
is(7,Individual):1.0
is(80,Individual):1.0
is(81,Individual):1.0
is(82,Individual):1.0
is(83,Individual):1.0
is(84,Individual):1.0
is(85,Individual):1.0
is(8,Individual):1.0
is(9,Individual):1.0
is(resource.Bryophytes,Individual):1.0
SameAs(resource.Bryophytes,20691,):1.0
SameAs(resource.Bryophytes,USLterCV_354):1.0
is(resource.Carbon_Dioxide,Individual):1.0
SameAs(resource.Carbon_Dioxide,20808,):1.0
SameAs(resource.Carbon_Dioxide,USLterCV_89):1.0
is(resource.Chloride,Individual):1.0
SameAs(resource.Chloride,20820,):1.0
SameAs(resource.Chloride,USLterCV_100):1.0
is(resource.Chlorine,Individual):1.0
SameAs(resource.Chlorine,20819,):1.0
SameAs(resource.Chlorine,USLterCV_101):1.0
is(resource.Moss,Individual):1.0
SameAs(resource.Moss,20691,):1.0
SameAs(resource.Moss,USLterCV_354):1.0
is(resource.Mosses,Individual):1.0
SameAs(resource.Mosses,20691,):1.0
SameAs(resource.Mosses,USLterCV_354):1.0
is(resource.Nitrogen-15,Individual):1.0
SameAs(resource.Nitrogen-15,20885,):1.0
SameAs(resource.Nitrogen-15,USLterCV_379):1.0
is(resource.Nitrogen_15,Individual):1.0
SameAs(resource.Nitrogen_15,20885,):1.0
SameAs(resource.Nitrogen_15,USLterCV_379):1.0
is(resource.Ozone,Individual):1.0
SameAs(resource.Ozone,20853,):1.0
SameAs(resource.Ozone,USLterCV_398):1.0
is(resource.Reflectance,Individual):1.0
SameAs(resource.Reflectance,21580,):1.0
SameAs(resource.Reflectance,USLterCV_460):1.0
is(resource.Reflectivity,Individual):1.0
SameAs(resource.Reflectivity,21580,):1.0
SameAs(resource.Reflectivity,USLterCV_460):1.0
is(AF_c2_112,Individual):1.0
is(AF_c2_119,Individual):1.0
is(AF_c2_151,Individual):1.0
is(AF_c2_153,Individual):1.0
is(AF_c2_156,Individual):1.0
is(AF_c2_161,Individual):1.0
is(AF_c2_167,Individual):1.0
is(AF_c2_169,Individual):1.0
is(AF_c2_227,Individual):1.0
is(AF_c2_2445,Individual):1.0
is(AF_c2_2447,Individual):1.0
is(AF_c2_2454,Individual):1.0
is(AF_c2_2455,Individual):1.0
